Gender,Religion_ID,Designation_ID,Status,Employment_Category,Year_of_Birth,ages_in_the_company,reported,Employment_Type_Contarct Basis,Employment_Type_Permanant,Marital_Status
1,1,54,0,2,1991.0,0.2904109589041095,0,1.0,0.0,Single
1,1,36,1,2,1995.0,1.4082191780821918,0,1.0,0.0,Single
0,1,25,1,1,1980.2857142857144,1.4164383561643836,0,1.0,0.0,Married
1,3,31,0,1,1997.0,0.5506849315068493,0,1.0,0.0,Single
1,1,6,1,2,1967.0,1.3972602739726028,1,1.0,0.0,Married
1,1,22,0,2,1996.0,0.010958904109589,0,1.0,0.0,Single
1,1,22,1,2,1990.0,1.3972602739726028,1,1.0,0.0,Married
1,5,31,0,1,1964.0,0.7726027397260274,0,1.0,0.0,Married
1,1,31,0,1,1969.0,0.7315068493150685,0,1.0,0.0,Married
1,1,31,0,1,1984.0,0.4931506849315068,0,1.0,0.0,Married
0,1,170,0,2,1996.0,0.9232876712328768,0,1.0,0.0,Single
1,3,29,0,1,1985.0,0.1945205479452054,0,1.0,0.0,Married
1,1,124,0,1,1996.0,0.6438356164383562,0,1.0,0.0,Married
1,1,124,0,1,1990.0,0.726027397260274,0,1.0,0.0,Married
1,1,168,1,2,1982.0,1.3753424657534246,0,1.0,0.0,Married
1,1,158,0,2,1995.0,0.6958904109589041,0,1.0,0.0,Single
1,1,31,0,1,1993.0,0.2054794520547945,0,1.0,0.0,Single
1,1,124,0,1,1963.0,0.7178082191780822,0,1.0,0.0,Married
1,1,124,0,1,1968.0,0.7945205479452054,0,1.0,0.0,Married
1,1,31,0,1,1991.0,0.6136986301369863,0,1.0,0.0,Married
1,1,31,0,1,1991.0,0.7150684931506849,0,1.0,0.0,Single
1,1,124,0,1,1975.0,0.6136986301369863,0,1.0,0.0,Married
1,1,31,0,1,1974.0,1.2767123287671234,0,1.0,0.0,Married
1,1,31,0,1,1966.0,0.684931506849315,0,1.0,0.0,Married
1,1,31,0,1,1978.0,0.7041095890410959,0,0.0,1.0,Married
1,1,124,0,1,1955.0,0.6082191780821918,0,1.0,0.0,Married
1,1,124,0,1,1975.0,0.6054794520547945,0,1.0,0.0,Married
1,1,31,0,1,1967.0,0.6082191780821918,0,1.0,0.0,Married
1,1,22,0,2,1994.0,0.684931506849315,1,1.0,0.0,Married
1,1,122,0,1,1978.0,0.5698630136986301,0,1.0,0.0,Married
1,1,129,1,1,1997.0,1.367123287671233,0,1.0,0.0,Single
0,1,31,0,1,1988.0,0.1945205479452054,0,1.0,0.0,Married
1,1,124,0,1,1955.0,0.6986301369863014,0,1.0,0.0,Married
1,1,24,0,1,1976.0,0.5945205479452055,0,1.0,0.0,Married
1,1,31,0,1,2003.0,0.4191780821917808,0,1.0,0.0,Single
1,1,24,0,1,1986.0,0.4602739726027397,0,1.0,0.0,Married
1,1,24,0,1,1977.0,0.6191780821917808,0,1.0,0.0,Married
1,1,56,1,1,2002.0,1.336986301369863,0,1.0,0.0,Single
1,3,31,1,1,2002.0,1.347945205479452,0,1.0,0.0,Single
1,1,31,0,1,1972.0,0.1835616438356164,0,1.0,0.0,Married
1,1,22,1,2,1989.0,1.336986301369863,1,1.0,0.0,Single
1,1,31,0,1,1994.0,0.2164383561643835,0,1.0,0.0,Married
1,3,31,1,1,2002.0,1.347945205479452,0,1.0,0.0,Single
1,1,124,0,1,1980.857142857143,0.5972602739726027,0,1.0,0.0,Single
1,1,31,0,1,1966.0,0.5780821917808219,0,1.0,0.0,Married
1,1,31,0,1,1994.7142857142856,0.5726027397260274,0,1.0,0.0,Single
1,1,31,0,1,1985.0,0.6575342465753424,0,1.0,0.0,Single
1,1,78,0,2,1985.0,0.6767123287671233,0,1.0,0.0,Single
1,1,83,0,2,1993.0,0.2958904109589041,0,1.0,0.0,Single
1,1,33,0,2,1994.0,0.3205479452054794,0,1.0,0.0,Single
1,1,22,0,2,1986.0,0.0821917808219178,0,1.0,0.0,Single
1,1,124,0,1,1991.0,0.589041095890411,0,1.0,0.0,Married
1,1,6,0,2,1982.0,0.9972602739726028,1,1.0,0.0,Married
1,1,31,0,1,1969.0,0.5534246575342465,0,1.0,0.0,Married
1,1,43,0,1,1991.0,0.5643835616438356,0,1.0,0.0,Married
1,1,124,0,1,2000.0,0.5726027397260274,0,1.0,0.0,Single
1,1,31,0,1,1997.0,0.421917808219178,0,1.0,0.0,Single
1,1,33,0,2,1950.0,0.5315068493150685,1,1.0,0.0,Married
1,1,24,1,1,1987.0,1.3342465753424655,0,1.0,0.0,Married
1,1,31,0,1,1999.0,0.1643835616438356,0,1.0,0.0,Single
1,1,124,0,1,1958.0,0.5643835616438356,0,1.0,0.0,Married
1,1,124,0,1,1973.0,0.5726027397260274,0,1.0,0.0,Married
1,5,89,0,2,1994.0,0.0027397260273972,0,1.0,0.0,Single
1,1,22,1,2,1993.0,1.3013698630136987,1,1.0,0.0,Single
1,1,173,0,2,1995.0,0.3205479452054794,0,1.0,0.0,Single
1,1,31,0,1,1977.0,0.6493150684931507,0,1.0,0.0,Single
1,1,31,0,1,1974.0,0.2958904109589041,0,1.0,0.0,Married
1,1,41,1,1,1968.0,1.3342465753424655,0,1.0,0.0,Married
1,1,41,0,1,1979.0,0.5671232876712329,0,1.0,0.0,Single
1,3,31,1,1,1996.0,1.295890410958904,0,1.0,0.0,Single
1,1,1,0,1,1981.7142857142856,0.5397260273972603,0,1.0,0.0,Single
1,4,1,0,1,1979.2857142857144,0.5561643835616439,0,1.0,0.0,Single
1,3,31,0,1,1978.7142857142856,0.5315068493150685,0,1.0,0.0,Single
1,1,31,0,1,1978.7142857142856,0.5424657534246575,0,1.0,0.0,Single
1,1,30,1,1,1970.0,1.3150684931506849,0,1.0,0.0,Married
1,1,43,0,1,1994.0,0.2931506849315068,0,1.0,0.0,Married
1,1,31,0,1,1995.0,0.6712328767123288,0,1.0,0.0,Single
1,1,7,0,2,2000.0,1.2712328767123289,0,1.0,0.0,Single
1,1,158,0,2,1995.0,0.3835616438356164,0,1.0,0.0,Single
0,1,17,0,2,1989.0,0.3780821917808219,0,1.0,0.0,Married
1,1,158,0,2,1996.0,0.2767123287671232,0,1.0,0.0,Single
1,1,195,1,1,1999.0,1.263013698630137,0,1.0,0.0,Single
1,1,129,1,1,1966.0,1.3013698630136987,0,1.0,0.0,Married
1,1,31,0,1,1981.0,0.2383561643835616,0,1.0,0.0,Married
1,1,31,0,1,1970.0,0.0657534246575342,0,1.0,0.0,Married
1,1,31,0,1,2001.0,0.4520547945205479,0,1.0,0.0,Single
1,1,17,0,2,1998.0,0.084931506849315,0,1.0,0.0,Single
1,1,31,0,1,1961.0,0.4794520547945205,0,1.0,0.0,Married
1,1,31,0,1,1968.0,0.4931506849315068,0,1.0,0.0,Married
1,1,24,0,2,1969.0,0.6273972602739726,0,1.0,0.0,Married
1,1,22,1,2,1996.0,1.2246575342465753,1,1.0,0.0,Single
1,1,22,1,2,1996.0,1.2246575342465753,1,1.0,0.0,Single
0,1,178,1,2,1996.0,1.2219178082191782,0,1.0,0.0,Single
0,1,178,0,2,1997.0,0.0767123287671232,0,1.0,0.0,Single
1,1,31,0,1,1976.0,0.4684931506849315,0,1.0,0.0,Married
1,1,31,0,1,1993.0,0.0493150684931506,0,1.0,0.0,Single
1,1,31,0,1,1961.0,0.0520547945205479,0,1.0,0.0,Married
0,3,45,1,3,1963.0,1.4164383561643836,0,1.0,0.0,Single
1,1,124,0,1,1982.0,0.4410958904109589,0,1.0,0.0,Married
1,1,152,0,3,1987.0,0.4602739726027397,0,1.0,0.0,Married
1,1,55,0,1,1974.0,0.3561643835616438,0,1.0,0.0,Married
1,1,33,0,2,1981.0,0.0356164383561643,0,1.0,0.0,Married
1,1,31,0,1,1974.0,0.5342465753424658,0,1.0,0.0,Married
1,1,31,0,1,1998.0,0.4438356164383562,0,1.0,0.0,Single
1,1,24,0,2,1964.0,0.8684931506849315,0,1.0,0.0,Married
1,1,180,0,2,1983.0,0.0547945205479452,0,1.0,0.0,Single
1,1,33,1,2,1995.0,1.1863013698630136,0,1.0,0.0,Single
1,1,139,0,1,1958.0,0.5616438356164384,0,1.0,0.0,Married
1,1,31,0,1,1998.0,0.4904109589041096,0,1.0,0.0,Married
1,1,31,0,1,1972.0,0.0164383561643835,0,1.0,0.0,Married
1,1,29,0,1,1979.2857142857144,0.7287671232876712,0,1.0,0.0,Married
1,1,55,0,1,1983.0,0.3643835616438356,0,1.0,0.0,Single
1,1,31,0,1,2003.0,0.073972602739726,0,1.0,0.0,Single
1,1,31,0,1,2002.0,0.410958904109589,0,1.0,0.0,Single
1,1,4,0,1,1981.0,0.010958904109589,0,1.0,0.0,Married
1,1,31,0,1,1986.0,0.4986301369863014,0,1.0,0.0,Married
1,1,31,0,1,1968.4285714285716,0.4328767123287671,0,1.0,0.0,Married
1,1,55,0,1,1997.0,0.4986301369863014,0,1.0,0.0,Married
1,1,31,0,1,1975.0,0.4328767123287671,0,1.0,0.0,Married
1,1,55,0,1,1974.0,0.4493150684931506,0,1.0,0.0,Married
1,4,31,0,1,1964.0,0.4465753424657534,0,1.0,0.0,Married
1,1,31,1,1,1951.0,1.210958904109589,0,1.0,0.0,Married
1,1,31,1,1,1996.0,1.180821917808219,0,1.0,0.0,Single
1,1,134,0,1,1953.0,0.2821917808219178,0,1.0,0.0,Married
1,1,30,0,1,1959.0,0.5178082191780822,0,1.0,0.0,Married
0,1,70,0,2,2001.0,0.410958904109589,0,1.0,0.0,Single
1,1,181,0,2,1996.0,0.3589041095890411,0,1.0,0.0,Married
1,3,31,1,1,1982.0,1.1835616438356165,0,1.0,0.0,Married
1,1,31,0,1,1990.4285714285716,0.2273972602739726,0,1.0,0.0,Married
1,1,31,0,1,1990.0,0.3835616438356164,0,1.0,0.0,Married
1,1,31,0,1,1969.0,0.3972602739726027,0,1.0,0.0,Married
1,1,31,0,1,1960.0,0.3890410958904109,0,1.0,0.0,Married
1,1,31,0,1,1952.0,0.4246575342465753,0,1.0,0.0,Married
1,1,31,0,1,1981.0,0.1561643835616438,0,1.0,0.0,Married
1,1,31,0,1,1991.0,0.4273972602739726,0,1.0,0.0,Married
1,1,139,0,1,1997.0,0.4410958904109589,0,1.0,0.0,Single
1,1,24,0,2,1992.0,0.0191780821917808,0,1.0,0.0,Married
1,1,1,0,1,1990.0,0.2328767123287671,0,1.0,0.0,Married
1,1,31,0,1,1992.0,0.3917808219178082,0,1.0,0.0,Married
1,1,53,0,1,2000.0,0.2657534246575342,0,1.0,0.0,Married
1,1,31,0,1,1996.0,0.2,0,1.0,0.0,Married
0,1,48,1,2,1993.0,1.1287671232876713,0,1.0,0.0,Single
1,1,31,0,1,1973.0,0.3506849315068493,0,1.0,0.0,Married
1,1,31,0,1,1994.0,0.1068493150684931,0,1.0,0.0,Single
1,1,83,0,2,1995.0,1.0794520547945206,0,1.0,0.0,Single
1,1,58,0,2,1962.0,0.547945205479452,0,1.0,0.0,Married
1,1,31,0,1,1987.0,0.3452054794520548,0,1.0,0.0,Married
0,1,31,1,1,1972.0,1.1424657534246576,0,1.0,0.0,Married
1,1,31,0,1,1982.0,0.0958904109589041,0,1.0,0.0,Married
1,1,31,0,1,1973.0,0.3452054794520548,0,1.0,0.0,Married
1,1,31,0,1,1998.0,0.2136986301369863,0,1.0,0.0,Married
1,1,8,1,2,1993.0,1.0904109589041096,0,1.0,0.0,Single
1,1,31,0,1,1972.857142857143,0.4164383561643835,0,1.0,0.0,Married
1,1,124,0,1,1976.0,0.3342465753424657,0,1.0,0.0,Married
1,1,31,0,1,1995.0,0.3123287671232876,0,1.0,0.0,Married
0,1,17,0,2,1993.0,0.3534246575342465,0,1.0,0.0,Single
1,1,30,0,1,1996.0,0.2383561643835616,0,1.0,0.0,Married
1,1,31,0,1,1998.0,0.0684931506849315,0,1.0,0.0,Single
1,1,30,0,1,1985.0,0.2191780821917808,0,1.0,0.0,Married
1,1,30,0,1,2001.0,0.2191780821917808,0,1.0,0.0,Single
1,1,30,0,1,2001.0,0.2136986301369863,0,1.0,0.0,Single
1,1,182,1,1,1991.0,1.0575342465753426,0,1.0,0.0,Married
0,3,184,0,1,1988.571428571429,0.2630136986301369,0,1.0,0.0,Single
1,1,169,0,1,1985.0,0.9287671232876712,0,1.0,0.0,Single
1,1,31,0,1,1995.142857142857,0.2931506849315068,0,1.0,0.0,Single
1,1,22,1,2,1970.0,1.0465753424657531,1,1.0,0.0,Single
1,1,22,0,1,1989.0,0.1589041095890411,0,1.0,0.0,Single
1,1,31,0,1,2006.0,0.4136986301369863,0,1.0,0.0,Single
1,1,31,0,1,1971.0,0.3260273972602739,0,1.0,0.0,Married
1,1,43,0,1,2000.0,0.4575342465753425,0,1.0,0.0,Married
1,1,31,0,1,1982.0,0.2493150684931507,0,1.0,0.0,Married
1,1,7,1,2,1964.0,1.0328767123287672,0,1.0,0.0,Married
1,1,1,0,1,1993.0,0.3041095890410959,0,1.0,0.0,Married
1,1,30,0,1,1991.0,0.9506849315068492,0,1.0,0.0,Single
1,3,30,0,1,2000.0,0.0383561643835616,0,1.0,0.0,Single
1,1,181,0,2,1999.0,0.2246575342465753,0,1.0,0.0,Single
1,1,27,1,2,1998.0,1.0246575342465754,1,1.0,0.0,Single
1,1,55,0,1,1966.0,0.1808219178082191,0,1.0,0.0,Married
1,1,31,1,1,1989.0,1.0246575342465754,0,1.0,0.0,Single
1,1,31,0,1,1970.0,0.1972602739726027,0,1.0,0.0,Single
1,1,55,0,1,1996.0,0.2493150684931507,0,1.0,0.0,Single
1,5,31,1,1,1996.0,1.0136986301369864,0,1.0,0.0,Single
1,1,31,1,1,1980.857142857143,1.0136986301369864,0,1.0,0.0,Married
1,1,124,0,1,1965.0,0.2356164383561644,0,1.0,0.0,Married
1,1,186,1,2,1979.0,1.0684931506849316,0,1.0,0.0,Married
1,1,31,0,1,1969.0,0.2328767123287671,0,1.0,0.0,Married
1,1,95,1,1,1974.0,1.0328767123287672,0,1.0,0.0,Married
1,1,55,1,1,1996.0,0.9945205479452056,0,1.0,0.0,Single
1,1,33,1,2,1993.0,0.9945205479452056,0,1.0,0.0,Single
1,1,187,1,2,1983.0,1.0,0,1.0,0.0,Married
1,1,22,1,2,1996.0,1.0,0,1.0,0.0,Single
1,1,31,1,1,1995.0,0.9863013698630136,0,1.0,0.0,Single
1,1,122,1,1,1970.0,1.0,0,1.0,0.0,Married
0,1,125,0,1,1998.0,0.3205479452054794,0,1.0,0.0,Single
1,1,31,0,1,1976.0,0.4438356164383562,0,1.0,0.0,Married
1,1,55,1,1,1961.0,0.9863013698630136,0,1.0,0.0,Single
1,1,31,1,1,1991.0,0.9753424657534246,0,1.0,0.0,Married
1,1,70,0,2,1999.0,0.536986301369863,0,1.0,0.0,Single
1,1,31,1,1,1988.0,0.9671232876712328,0,1.0,0.0,Married
1,1,31,1,1,2001.0,0.9726027397260274,0,1.0,0.0,Single
1,1,31,0,1,2001.0,0.1041095890410958,0,1.0,0.0,Single
1,1,139,1,1,1999.0,0.9945205479452056,0,1.0,0.0,Single
1,1,189,1,1,1990.0,1.0,0,1.0,0.0,Married
1,1,189,1,1,1989.0,1.0,0,1.0,0.0,Single
1,1,56,0,1,2002.0,0.0684931506849315,0,1.0,0.0,Single
1,1,31,0,1,1971.0,0.2164383561643835,0,1.0,0.0,Single
1,1,31,0,1,1963.0,0.0958904109589041,0,1.0,0.0,Married
1,1,22,1,2,1986.0,1.0,1,1.0,0.0,Single
1,1,80,0,1,1996.0,0.1780821917808219,0,1.0,0.0,Single
1,1,31,1,1,1962.0,0.9452054794520548,0,1.0,0.0,Married
1,1,31,1,1,2001.0,0.9726027397260274,0,1.0,0.0,Single
1,1,31,1,1,1994.0,0.9342465753424658,0,1.0,0.0,Single
1,1,31,0,1,1973.0,0.2027397260273972,0,1.0,0.0,Married
1,1,31,0,1,1981.0,0.0876712328767123,0,1.0,0.0,Married
1,1,31,1,1,1958.0,0.936986301369863,0,1.0,0.0,Married
1,1,31,0,1,1975.0,0.2,0,1.0,0.0,Married
1,1,31,0,1,1990.0,0.1397260273972602,0,1.0,0.0,Married
1,1,31,1,1,1985.0,0.9287671232876712,0,1.0,0.0,Married
1,1,122,1,1,1955.0,0.9643835616438357,0,1.0,0.0,Single
1,1,31,0,1,1994.0,0.2082191780821917,0,1.0,0.0,Married
1,1,26,0,1,1990.0,0.1890410958904109,0,1.0,0.0,Married
1,1,55,0,1,1999.0,0.2027397260273972,0,1.0,0.0,Single
1,1,31,0,1,1970.0,0.1726027397260274,0,1.0,0.0,Married
0,1,195,1,1,1998.0,1.0,0,1.0,0.0,Married
0,1,195,1,1,1996.0,0.9917808219178084,0,1.0,0.0,Single
1,1,31,0,1,2001.0,0.2712328767123287,0,1.0,0.0,Single
1,1,31,0,1,1964.0,0.1643835616438356,0,1.0,0.0,Married
1,1,31,0,1,1998.142857142857,0.0054794520547945,0,1.0,0.0,Single
1,1,31,0,1,1991.0,0.3506849315068493,0,1.0,0.0,Married
1,3,124,0,1,2001.0,0.0246575342465753,0,1.0,0.0,Single
1,3,31,1,1,1994.0,0.9123287671232876,0,1.0,0.0,Single
1,1,124,0,1,1997.0,0.0,0,1.0,0.0,Single
1,1,31,0,1,1973.0,0.1424657534246575,0,1.0,0.0,Married
1,1,123,0,1,1973.0,0.1835616438356164,0,1.0,0.0,Married
1,1,31,0,1,1981.0,0.0465753424657534,0,1.0,0.0,Married
1,1,31,0,1,1977.0,0.1616438356164383,0,1.0,0.0,Married
1,1,31,0,1,2002.0,0.2191780821917808,0,1.0,0.0,Married
1,1,4,0,1,1973.0,0.1424657534246575,0,1.0,0.0,Married
1,1,190,1,3,1980.0,0.8986301369863013,0,1.0,0.0,Married
1,1,158,1,2,1996.0,0.8958904109589041,0,1.0,0.0,Single
1,1,33,1,2,1968.0,0.8958904109589041,0,1.0,0.0,Married
1,1,31,0,1,2000.0,0.1342465753424657,0,1.0,0.0,Single
1,1,55,0,1,1995.0,0.0191780821917808,0,1.0,0.0,Single
1,1,43,0,1,1995.0,0.2301369863013698,0,1.0,0.0,Single
1,1,31,1,1,1986.0,0.8958904109589041,0,1.0,0.0,Married
1,1,31,0,1,2001.0,0.1452054794520547,0,1.0,0.0,Single
1,1,31,0,1,1960.0,0.1424657534246575,0,1.0,0.0,Married
1,1,31,0,1,1968.0,0.1232876712328767,0,1.0,0.0,Married
1,1,31,0,1,1980.0,0.147945205479452,0,1.0,0.0,Single
1,1,31,0,1,1972.0,0.0794520547945205,0,1.0,0.0,Single
1,1,31,0,1,1997.0,0.136986301369863,0,1.0,0.0,Single
1,1,31,0,1,1976.0,0.136986301369863,0,1.0,0.0,Single
1,1,31,1,1,1970.0,0.8794520547945206,0,1.0,0.0,Single
1,1,31,0,1,1975.142857142857,0.1726027397260274,0,1.0,0.0,Married
1,1,31,0,1,1993.0,0.3342465753424657,0,1.0,0.0,Married
1,1,31,0,1,1951.0,0.0520547945205479,0,1.0,0.0,Married
1,1,31,0,1,1979.0,0.0876712328767123,0,1.0,0.0,Married
1,1,29,0,1,1963.0,0.3726027397260274,0,1.0,0.0,Married
1,1,163,1,3,1970.0,0.8767123287671232,0,1.0,0.0,Married
1,1,33,0,2,1994.0,0.2575342465753424,0,1.0,0.0,Single
1,1,31,0,1,1980.0,0.0904109589041095,0,1.0,0.0,Married
1,1,31,0,1,1989.0,0.0054794520547945,0,1.0,0.0,Married
1,1,31,1,1,1999.0,0.8383561643835616,0,1.0,0.0,Single
1,1,31,0,1,1968.0,0.1013698630136986,0,1.0,0.0,Married
1,1,31,0,1,1956.0,0.1452054794520547,0,1.0,0.0,Married
1,1,31,0,1,1966.0,0.1452054794520547,0,1.0,0.0,Married
1,1,31,0,1,1995.0,0.2082191780821917,0,1.0,0.0,Single
1,1,31,0,1,2002.0,0.1534246575342465,0,1.0,0.0,Single
1,1,31,1,1,2002.0,0.8301369863013699,0,1.0,0.0,Single
1,1,31,0,1,2003.0,0.0054794520547945,0,1.0,0.0,Single
1,1,31,0,1,1994.0,0.0,0,1.0,0.0,Married
1,1,31,1,1,1994.0,0.8191780821917808,0,1.0,0.0,Single
1,1,56,1,1,1996.0,0.8328767123287671,0,1.0,0.0,Single
1,1,31,0,1,1988.0,0.0465753424657534,0,1.0,0.0,Single
1,1,53,0,1,1999.0,0.0821917808219178,0,1.0,0.0,Single
1,1,69,1,2,2001.0,0.8383561643835616,1,1.0,0.0,Single
1,1,31,0,1,1980.0,0.0356164383561643,0,1.0,0.0,Married
1,5,31,0,1,1982.0,0.0630136986301369,0,1.0,0.0,Married
1,1,55,0,1,1972.0,0.2712328767123287,0,1.0,0.0,Married
1,1,31,0,1,1990.0,0.0602739726027397,0,1.0,0.0,Married
1,1,31,1,1,1972.0,0.8027397260273973,0,1.0,0.0,Married
0,1,8,0,2,1983.0,0.2904109589041095,0,1.0,0.0,Single
1,1,31,1,1,1998.0,0.8082191780821918,0,1.0,0.0,Married
1,1,31,1,1,1986.0,0.810958904109589,0,1.0,0.0,Single
1,1,191,0,2,1994.0,0.3643835616438356,0,1.0,0.0,Single
1,1,31,1,1,1999.0,0.8383561643835616,0,1.0,0.0,Single
1,1,31,1,1,1996.0,0.8328767123287671,0,1.0,0.0,Married
0,1,30,0,1,1998.0,0.147945205479452,0,1.0,0.0,Single
1,1,22,1,2,1991.0,0.8136986301369863,1,1.0,0.0,Single
1,1,31,0,1,1995.0,0.0273972602739726,0,1.0,0.0,Married
1,1,192,1,2,1995.0,0.7835616438356164,0,1.0,0.0,Married
1,1,7,1,2,2000.0,0.7835616438356164,0,1.0,0.0,Single
1,1,33,1,2,1995.0,0.7835616438356164,0,1.0,0.0,Single
1,5,6,0,2,1964.0,0.0356164383561643,0,1.0,0.0,Married
1,1,4,1,1,1975.0,0.7890410958904109,0,1.0,0.0,Married
1,1,4,1,1,1990.0,0.7890410958904109,0,1.0,0.0,Married
1,1,4,1,1,1974.0,0.7890410958904109,0,1.0,0.0,Married
1,1,4,1,1,1987.0,0.7890410958904109,0,1.0,0.0,Married
1,1,4,1,1,1995.0,0.7890410958904109,0,1.0,0.0,Married
1,1,4,1,1,1987.0,0.7890410958904109,0,1.0,0.0,Married
1,1,4,1,1,1972.0,0.7890410958904109,0,1.0,0.0,Married
1,1,31,1,1,1998.0,0.8027397260273973,0,1.0,0.0,Single
1,1,31,0,1,2002.0,0.4493150684931506,0,1.0,0.0,Single
1,5,22,0,2,1997.0,0.4027397260273972,0,1.0,0.0,Married
1,1,8,0,2,1997.0,0.0410958904109589,0,1.0,0.0,Single
1,3,8,1,2,1997.0,0.7068493150684931,0,1.0,0.0,Single
1,1,22,1,2,1994.0,0.7041095890410959,0,1.0,0.0,Single
1,1,4,1,1,1987.0,0.6931506849315069,0,0.0,1.0,Married
1,1,124,1,1,1968.0,0.6876712328767123,0,1.0,0.0,Married
1,1,56,0,1,1986.0,0.021917808219178,0,1.0,0.0,Married
1,1,90,0,2,1987.0,0.3315068493150685,0,1.0,0.0,Married
1,1,31,1,1,1965.0,0.684931506849315,0,1.0,0.0,Married
1,1,31,1,1,1980.0,0.6821917808219178,0,1.0,0.0,Married
1,1,78,0,2,1989.0,0.3808219178082191,0,1.0,0.0,Married
1,1,1,1,1,1991.0,0.6712328767123288,0,1.0,0.0,Married
1,1,31,1,1,1980.0,0.663013698630137,0,1.0,0.0,Married
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,Single
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,Single
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,Single
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,Single
1,1,24,1,1,1978.7142857142856,0.5342465753424658,0,1.0,0.0,Married
1,1,104,0,3,1965.0,0.3095890410958904,0,1.0,0.0,Married
1,1,54,1,1,1986.0,0.4520547945205479,1,1.0,0.0,Married
0,1,143,1,2,1996.0,0.3506849315068493,0,1.0,0.0,Single
1,1,31,1,1,1980.0,0.3424657534246575,0,1.0,0.0,Married
0,1,33,1,2,1989.0,0.3342465753424657,0,1.0,0.0,Married
1,1,38,1,2,1965.0,0.3342465753424657,0,1.0,0.0,Married
1,1,8,1,2,1988.0,0.2657534246575342,0,1.0,0.0,Single
1,1,78,1,2,1984.0,0.2630136986301369,0,1.0,0.0,Married
1,1,198,1,2,1981.0,0.2383561643835616,0,1.0,0.0,Married
1,1,111,1,2,1996.0,0.1863013698630137,0,1.0,0.0,Single
0,1,17,0,2,1993.0,0.1397260273972602,0,1.0,0.0,Single
1,1,8,1,2,1994.0,0.1123287671232876,0,1.0,0.0,Single
1,1,201,1,2,1997.0,0.073972602739726,0,1.0,0.0,Single
1,1,8,1,2,1990.0,0.0657534246575342,0,1.0,0.0,Single
1,1,104,1,3,1979.0,0.0328767123287671,0,1.0,0.0,Married
