Gender,Religion_ID,Designation_ID,Status,Employment_Category,Year_of_Birth,ages_in_the_company,reported,Employment_Type_Contarct Basis,Employment_Type_Permanant,Employee_No,Net Salary,Marital_Status
1,1,129,1,1,1966.0,1.3013698630136987,0,1.0,0.0,2168,239557.3,1
1,1,31,0,1,1981.0,0.2383561643835616,0,1.0,0.0,2193,49950.0,1
1,1,31,0,1,1970.0,0.0657534246575342,0,1.0,0.0,2195,22500.0,1
1,1,31,0,1,2001.0,0.4520547945205479,0,1.0,0.0,2196,57712.5,0
1,1,17,0,2,1998.0,0.084931506849315,0,1.0,0.0,2197,28380.54,0
1,1,31,0,1,1961.0,0.4794520547945205,0,1.0,0.0,2200,95775.0,1
1,1,31,0,1,1968.0,0.4931506849315068,0,1.0,0.0,2204,88875.0,1
1,1,24,0,2,1969.0,0.6273972602739726,0,1.0,0.0,2207,164314.16999999998,1
1,1,22,1,2,1996.0,1.2246575342465753,1,1.0,0.0,2208,532069.6749999999,0
1,1,22,1,2,1996.0,1.2246575342465753,1,1.0,0.0,2209,481361.69,0
0,1,178,1,2,1996.0,1.2219178082191782,0,1.0,0.0,2210,227489.64,0
0,1,178,0,2,1997.0,0.0767123287671232,0,1.0,0.0,2211,15266.78,0
1,1,31,0,1,1976.0,0.4684931506849315,0,1.0,0.0,2214,77287.5,1
1,1,31,0,1,1993.0,0.0493150684931506,0,1.0,0.0,2216,3500.0,0
1,1,31,0,1,1961.0,0.0520547945205479,0,1.0,0.0,2217,18000.0,1
0,3,45,1,3,1963.0,1.4164383561643836,0,1.0,0.0,2220,77526.67499999999,0
1,1,124,0,1,1982.0,0.4410958904109589,0,1.0,0.0,2221,138925.0,1
1,1,152,0,3,1987.0,0.4602739726027397,0,1.0,0.0,2225,635388.975,1
1,1,55,0,1,1974.0,0.3561643835616438,0,1.0,0.0,2228,114832.385,1
1,1,33,0,2,1981.0,0.0356164383561643,0,1.0,0.0,2229,33248.34,1
1,1,31,0,1,1974.0,0.5342465753424658,0,1.0,0.0,2230,86187.5,1
1,1,31,0,1,1998.0,0.4438356164383562,0,1.0,0.0,2231,63937.5,0
1,1,24,0,2,1964.0,0.8684931506849315,0,1.0,0.0,2233,209891.935,1
1,1,180,0,2,1983.0,0.0547945205479452,0,1.0,0.0,2236,56139.68,0
1,1,33,1,2,1995.0,1.1863013698630136,0,1.0,0.0,2238,549653.36,0
1,1,139,0,1,1958.0,0.5616438356164384,0,1.0,0.0,2246,63750.0,1
1,1,31,0,1,1998.0,0.4904109589041096,0,1.0,0.0,2247,58051.485,1
1,1,31,0,1,1972.0,0.0164383561643835,0,1.0,0.0,2250,24260.0,1
1,1,29,0,1,1979.2857142857144,0.7287671232876712,0,1.0,0.0,2254,122660.0,1
1,1,55,0,1,1983.0,0.3643835616438356,0,1.0,0.0,2255,98363.785,0
1,1,31,0,1,2003.0,0.073972602739726,0,1.0,0.0,2256,19800.0,0
1,1,31,0,1,2002.0,0.410958904109589,0,1.0,0.0,2257,46022.5,0
1,1,4,0,1,1981.0,0.010958904109589,0,1.0,0.0,2258,12564.69,1
1,1,31,0,1,1986.0,0.4986301369863014,0,1.0,0.0,2259,54170.0,1
1,1,31,0,1,1968.4285714285716,0.4328767123287671,0,1.0,0.0,2260,36955.0,1
1,1,55,0,1,1997.0,0.4986301369863014,0,1.0,0.0,2262,51075.0,1
1,1,31,0,1,1975.0,0.4328767123287671,0,1.0,0.0,2263,45355.0,1
1,1,55,0,1,1974.0,0.4493150684931506,0,1.0,0.0,2264,66495.0,1
1,4,31,0,1,1964.0,0.4465753424657534,0,1.0,0.0,2265,48540.0,1
1,1,31,1,1,1951.0,1.210958904109589,0,1.0,0.0,2267,404411.3,1
1,1,31,1,1,1996.0,1.180821917808219,0,1.0,0.0,2268,362057.3,0
1,1,134,0,1,1953.0,0.2821917808219178,0,1.0,0.0,2275,80350.0,1
1,1,30,0,1,1959.0,0.5178082191780822,0,1.0,0.0,2276,160925.0,1
0,1,70,0,2,2001.0,0.410958904109589,0,1.0,0.0,2277,17333.32,0
1,1,181,0,2,1996.0,0.3589041095890411,0,1.0,0.0,2278,45000.0,1
1,3,31,1,1,1982.0,1.1835616438356165,0,1.0,0.0,2279,54127.5,1
1,1,31,0,1,1990.4285714285716,0.2273972602739726,0,1.0,0.0,2291,54445.0,1
1,1,31,0,1,1990.0,0.3835616438356164,0,1.0,0.0,2296,53700.0,1
1,1,31,0,1,1969.0,0.3972602739726027,0,1.0,0.0,2297,79337.5,1
1,1,31,0,1,1960.0,0.3890410958904109,0,1.0,0.0,2299,61637.5,1
1,1,31,0,1,1952.0,0.4246575342465753,0,1.0,0.0,2300,70117.5,1
1,1,31,0,1,1981.0,0.1561643835616438,0,1.0,0.0,2301,16650.0,1
1,1,31,0,1,1991.0,0.4273972602739726,0,1.0,0.0,2302,82807.5,1
1,1,139,0,1,1997.0,0.4410958904109589,0,1.0,0.0,2310,45250.0,0
1,1,24,0,2,1992.0,0.0191780821917808,0,1.0,0.0,2314,139313.50999999998,1
1,1,1,0,1,1990.0,0.2328767123287671,0,1.0,0.0,2320,11250.0,1
1,1,31,0,1,1992.0,0.3917808219178082,0,1.0,0.0,2321,75620.0,1
1,1,53,0,1,2000.0,0.2657534246575342,0,1.0,0.0,2322,79809.435,1
1,1,31,0,1,1996.0,0.2,0,1.0,0.0,2324,25975.0,1
0,1,48,1,2,1993.0,1.1287671232876713,0,1.0,0.0,2325,249510.99,0
1,1,31,0,1,1973.0,0.3506849315068493,0,1.0,0.0,2327,53462.5,1
1,1,31,0,1,1994.0,0.1068493150684931,0,1.0,0.0,2328,10500.0,0
1,1,83,0,2,1995.0,1.0794520547945206,0,1.0,0.0,2329,574972.535,0
1,1,58,0,2,1962.0,0.547945205479452,0,1.0,0.0,2330,150900.0,1
1,1,31,0,1,1987.0,0.3452054794520548,0,1.0,0.0,2331,54550.0,1
0,1,31,1,1,1972.0,1.1424657534246576,0,1.0,0.0,2332,221112.2,1
1,1,31,0,1,1982.0,0.0958904109589041,0,1.0,0.0,2333,19475.0,1
1,1,31,0,1,1973.0,0.3452054794520548,0,1.0,0.0,2334,65750.0,1
1,1,31,0,1,1998.0,0.2136986301369863,0,1.0,0.0,2337,37375.0,1
1,1,8,1,2,1993.0,1.0904109589041096,0,1.0,0.0,2339,597724.17,0
1,1,31,0,1,1972.857142857143,0.4164383561643835,0,1.0,0.0,2341,65782.5,1
1,1,124,0,1,1976.0,0.3342465753424657,0,1.0,0.0,2342,92200.0,1
1,1,31,0,1,1995.0,0.3123287671232876,0,1.0,0.0,2343,42212.5,1
0,1,17,0,2,1993.0,0.3534246575342465,0,1.0,0.0,2346,117057.5,0
1,1,30,0,1,1996.0,0.2383561643835616,0,1.0,0.0,2348,50552.5,1
1,1,31,0,1,1998.0,0.0684931506849315,0,1.0,0.0,2350,1390.0,0
1,1,30,0,1,1985.0,0.2191780821917808,0,1.0,0.0,2360,52252.5,1
1,1,30,0,1,2001.0,0.2191780821917808,0,1.0,0.0,2361,50167.5,0
1,1,30,0,1,2001.0,0.2136986301369863,0,1.0,0.0,2364,49022.5,0
1,1,182,1,1,1991.0,1.0575342465753426,0,1.0,0.0,2368,52980.0,1
0,3,184,0,1,1988.571428571429,0.2630136986301369,0,1.0,0.0,2369,60960.0,0
1,1,169,0,1,1985.0,0.9287671232876712,0,1.0,0.0,2370,322164.97,0
1,1,31,0,1,1995.142857142857,0.2931506849315068,0,1.0,0.0,2372,50250.0,0
1,1,22,1,2,1970.0,1.0465753424657531,1,1.0,0.0,2376,372498.84,0
1,1,22,0,1,1989.0,0.1589041095890411,0,1.0,0.0,2379,58117.5,0
1,1,31,0,1,2006.0,0.4136986301369863,0,1.0,0.0,2380,71200.0,0
1,1,31,0,1,1971.0,0.3260273972602739,0,1.0,0.0,2381,26612.5,1
1,1,43,0,1,2000.0,0.4575342465753425,0,1.0,0.0,2382,106405.535,1
1,1,31,0,1,1982.0,0.2493150684931507,0,1.0,0.0,2383,35490.0,1
1,1,7,1,2,1964.0,1.0328767123287672,0,1.0,0.0,2384,357719.27,1
1,1,1,0,1,1993.0,0.3041095890410959,0,1.0,0.0,2386,95022.905,1
1,1,30,0,1,1991.0,0.9506849315068492,0,1.0,0.0,2387,314374.6,0
1,3,30,0,1,2000.0,0.0383561643835616,0,1.0,0.0,2388,13180.0,0
1,1,181,0,2,1999.0,0.2246575342465753,0,1.0,0.0,2389,14750.0,0
1,1,27,1,2,1998.0,1.0246575342465754,1,1.0,0.0,2393,241648.92,0
1,1,55,0,1,1966.0,0.1808219178082191,0,1.0,0.0,2394,55975.0,1
1,1,31,1,1,1989.0,1.0246575342465754,0,1.0,0.0,2396,210765.7,0
1,1,31,0,1,1970.0,0.1972602739726027,0,1.0,0.0,2397,29617.5,0
1,1,55,0,1,1996.0,0.2493150684931507,0,1.0,0.0,2398,60454.42,0
1,5,31,1,1,1996.0,1.0136986301369864,0,1.0,0.0,2399,7140.0,0
1,1,31,1,1,1980.857142857143,1.0136986301369864,0,1.0,0.0,2401,99432.5,1
1,1,124,0,1,1965.0,0.2356164383561644,0,1.0,0.0,2404,103425.0,1
1,1,186,1,2,1979.0,1.0684931506849316,0,1.0,0.0,2406,823069.17,1
1,1,31,0,1,1969.0,0.2328767123287671,0,1.0,0.0,2408,85225.0,1
1,1,95,1,1,1974.0,1.0328767123287672,0,1.0,0.0,2410,391824.595,1
1,1,55,1,1,1996.0,0.9945205479452056,0,1.0,0.0,2411,12000.0,0
1,1,33,1,2,1993.0,0.9945205479452056,0,1.0,0.0,2427,896166.66,0
1,1,187,1,2,1983.0,1.0,0,1.0,0.0,2428,1445163.33,1
1,1,22,1,2,1996.0,1.0,0,1.0,0.0,2430,696780.0,0
1,1,31,1,1,1995.0,0.9863013698630136,0,1.0,0.0,2431,39000.0,0
1,1,122,1,1,1970.0,1.0,0,1.0,0.0,2432,410100.0,1
0,1,125,0,1,1998.0,0.3205479452054794,0,1.0,0.0,2433,70500.0,0
1,1,31,0,1,1976.0,0.4438356164383562,0,1.0,0.0,2435,79070.0,1
1,1,55,1,1,1961.0,0.9863013698630136,0,1.0,0.0,2437,6194.07,0
1,1,31,1,1,1991.0,0.9753424657534246,0,1.0,0.0,2441,10980.0,1
1,1,70,0,2,1999.0,0.536986301369863,0,1.0,0.0,2446,91666.61,0
1,1,31,1,1,1988.0,0.9671232876712328,0,1.0,0.0,2447,53882.5,1
1,1,31,1,1,2001.0,0.9726027397260274,0,1.0,0.0,2451,36720.0,0
1,1,31,0,1,2001.0,0.1041095890410958,0,1.0,0.0,2452,64010.0,0
1,1,139,1,1,1999.0,0.9945205479452056,0,1.0,0.0,2453,528064.5,0
1,1,189,1,1,1990.0,1.0,0,1.0,0.0,2454,530864.5,1
1,1,189,1,1,1989.0,1.0,0,1.0,0.0,2455,578598.5,0
1,1,56,0,1,2002.0,0.0684931506849315,0,1.0,0.0,2457,86384.7175,0
1,1,31,0,1,1971.0,0.2164383561643835,0,1.0,0.0,2459,69850.0,0
1,1,31,0,1,1963.0,0.0958904109589041,0,1.0,0.0,2460,28500.0,1
1,1,22,1,2,1986.0,1.0,1,1.0,0.0,2461,392537.485,0
1,1,80,0,1,1996.0,0.1780821917808219,0,1.0,0.0,2462,67850.0,0
1,1,31,1,1,1962.0,0.9452054794520548,0,1.0,0.0,2466,85858.3,1
1,1,31,1,1,2001.0,0.9726027397260274,0,1.0,0.0,2467,163833.4,0
1,1,31,1,1,1994.0,0.9342465753424658,0,1.0,0.0,2468,710184.6,0
1,1,31,0,1,1973.0,0.2027397260273972,0,1.0,0.0,2469,57550.0,1
1,1,31,0,1,1981.0,0.0876712328767123,0,1.0,0.0,2470,15000.0,1
1,1,31,1,1,1958.0,0.936986301369863,0,1.0,0.0,2473,132728.3,1
1,1,31,0,1,1975.0,0.2,0,1.0,0.0,2474,48430.0,1
1,1,31,0,1,1990.0,0.1397260273972602,0,1.0,0.0,2476,55190.0,1
1,1,31,1,1,1985.0,0.9287671232876712,0,1.0,0.0,2477,332022.0,1
1,1,122,1,1,1955.0,0.9643835616438357,0,1.0,0.0,2478,607200.0,0
1,1,31,0,1,1994.0,0.2082191780821917,0,1.0,0.0,2480,96690.0,1
1,1,26,0,1,1990.0,0.1890410958904109,0,1.0,0.0,2481,49691.98,1
1,1,55,0,1,1999.0,0.2027397260273972,0,1.0,0.0,2482,92960.0,0
1,1,31,0,1,1970.0,0.1726027397260274,0,1.0,0.0,2483,78040.0,1
0,1,195,1,1,1998.0,1.0,0,1.0,0.0,2484,159208.0,1
0,1,195,1,1,1996.0,0.9917808219178084,0,1.0,0.0,2485,173791.9,0
1,1,31,0,1,2001.0,0.2712328767123287,0,1.0,0.0,2486,108700.0,0
1,1,31,0,1,1964.0,0.1643835616438356,0,1.0,0.0,2487,62350.0,1
1,1,31,0,1,1998.142857142857,0.0054794520547945,0,1.0,0.0,2488,2500.0,0
1,1,31,0,1,1991.0,0.3506849315068493,0,1.0,0.0,2489,129020.0,1
1,3,124,0,1,2001.0,0.0246575342465753,0,1.0,0.0,2490,18400.0,0
1,3,31,1,1,1994.0,0.9123287671232876,0,1.0,0.0,2491,396785.0,0
1,1,124,0,1,1997.0,0.0,0,1.0,0.0,2493,2000.0,0
1,1,31,0,1,1973.0,0.1424657534246575,0,1.0,0.0,2495,62755.0,1
1,1,123,0,1,1973.0,0.1835616438356164,0,1.0,0.0,2496,137539.49,1
1,1,31,0,1,1981.0,0.0465753424657534,0,1.0,0.0,2498,20250.0,1
1,1,31,0,1,1977.0,0.1616438356164383,0,1.0,0.0,2499,77585.0,1
1,1,31,0,1,2002.0,0.2191780821917808,0,1.0,0.0,2500,64475.0,1
1,1,4,0,1,1973.0,0.1424657534246575,0,1.0,0.0,2503,107713.83,1
1,1,190,1,3,1980.0,0.8986301369863013,0,1.0,0.0,2504,1134116.25,1
1,1,158,1,2,1996.0,0.8958904109589041,0,1.0,0.0,2505,442187.0,0
1,1,33,1,2,1968.0,0.8958904109589041,0,1.0,0.0,2506,1218679.0,1
1,1,31,0,1,2000.0,0.1342465753424657,0,1.0,0.0,2507,47775.0,0
1,1,55,0,1,1995.0,0.0191780821917808,0,1.0,0.0,2508,12500.0,0
1,1,43,0,1,1995.0,0.2301369863013698,0,1.0,0.0,2509,108925.0,0
1,1,31,1,1,1986.0,0.8958904109589041,0,1.0,0.0,2511,187261.15,1
1,1,31,0,1,2001.0,0.1452054794520547,0,1.0,0.0,2512,67335.0,0
1,1,31,0,1,1960.0,0.1424657534246575,0,1.0,0.0,2513,56325.0,1
1,1,31,0,1,1968.0,0.1232876712328767,0,1.0,0.0,2514,55535.0,1
1,1,31,0,1,1980.0,0.147945205479452,0,1.0,0.0,2515,65225.0,0
1,1,31,0,1,1972.0,0.0794520547945205,0,1.0,0.0,2516,18920.0,0
1,1,31,0,1,1997.0,0.136986301369863,0,1.0,0.0,2517,19250.0,0
1,1,31,0,1,1976.0,0.136986301369863,0,1.0,0.0,2518,20420.0,0
1,1,31,1,1,1970.0,0.8794520547945206,0,1.0,0.0,2520,139397.95,0
1,1,31,0,1,1975.142857142857,0.1726027397260274,0,1.0,0.0,2522,76460.0,1
1,1,31,0,1,1993.0,0.3342465753424657,0,1.0,0.0,2523,121430.0,1
1,1,31,0,1,1951.0,0.0520547945205479,0,1.0,0.0,2524,22560.0,1
1,1,31,0,1,1979.0,0.0876712328767123,0,1.0,0.0,2529,31475.0,1
1,1,29,0,1,1963.0,0.3726027397260274,0,1.0,0.0,2530,127185.0,1
1,1,163,1,3,1970.0,0.8767123287671232,0,1.0,0.0,2531,501676.875,1
1,1,33,0,2,1994.0,0.2575342465753424,0,1.0,0.0,2533,385628.0,0
1,1,31,0,1,1980.0,0.0904109589041095,0,1.0,0.0,2535,37675.0,1
1,1,31,0,1,1989.0,0.0054794520547945,0,1.0,0.0,2538,3000.0,1
1,1,31,1,1,1999.0,0.8383561643835616,0,1.0,0.0,2540,7405.0,0
1,1,31,0,1,1968.0,0.1013698630136986,0,1.0,0.0,2541,44325.0,1
1,1,31,0,1,1956.0,0.1452054794520547,0,1.0,0.0,2542,30375.0,1
1,1,31,0,1,1966.0,0.1452054794520547,0,1.0,0.0,2543,35985.0,1
1,1,31,0,1,1995.0,0.2082191780821917,0,1.0,0.0,2544,51315.0,0
1,1,31,0,1,2002.0,0.1534246575342465,0,1.0,0.0,2545,44575.0,0
1,1,31,1,1,2002.0,0.8301369863013699,0,1.0,0.0,2546,290946.8,0
1,1,31,0,1,2003.0,0.0054794520547945,0,1.0,0.0,2548,4400.0,0
1,1,31,0,1,1994.0,0.0,0,1.0,0.0,2550,2600.0,1
1,1,31,1,1,1994.0,0.8191780821917808,0,1.0,0.0,2551,350391.8,0
1,1,56,1,1,1996.0,0.8328767123287671,0,1.0,0.0,2552,36227.21,0
1,1,31,0,1,1988.0,0.0465753424657534,0,1.0,0.0,2553,16100.0,0
1,1,53,0,1,1999.0,0.0821917808219178,0,1.0,0.0,2554,80422.44,0
1,1,69,1,2,2001.0,0.8383561643835616,1,1.0,0.0,2555,229159.165,0
1,1,31,0,1,1980.0,0.0356164383561643,0,1.0,0.0,2557,11500.0,1
1,5,31,0,1,1982.0,0.0630136986301369,0,1.0,0.0,2558,19500.0,1
1,1,55,0,1,1972.0,0.2712328767123287,0,1.0,0.0,2559,120291.58,1
1,1,31,0,1,1990.0,0.0602739726027397,0,1.0,0.0,2560,29555.0,1
1,1,31,1,1,1972.0,0.8027397260273973,0,1.0,0.0,2561,249633.6,1
0,1,8,0,2,1983.0,0.2904109589041095,0,1.0,0.0,2562,381554.0,0
1,1,31,1,1,1998.0,0.8082191780821918,0,1.0,0.0,2563,47713.2425,1
1,1,31,1,1,1986.0,0.810958904109589,0,1.0,0.0,2564,187261.15,0
1,1,191,0,2,1994.0,0.3643835616438356,0,1.0,0.0,2565,181072.66,0
1,1,31,1,1,1999.0,0.8383561643835616,0,1.0,0.0,2566,26227.5,0
1,1,31,1,1,1996.0,0.8328767123287671,0,1.0,0.0,2567,194016.15,1
0,1,30,0,1,1998.0,0.147945205479452,0,1.0,0.0,2568,37525.0,0
1,1,22,1,2,1991.0,0.8136986301369863,1,1.0,0.0,2569,592322.0,0
1,1,31,0,1,1995.0,0.0273972602739726,0,1.0,0.0,2570,7800.0,1
1,1,192,1,2,1995.0,0.7835616438356164,0,1.0,0.0,2572,540734.8,1
1,1,7,1,2,2000.0,0.7835616438356164,0,1.0,0.0,2573,499140.13,0
1,1,33,1,2,1995.0,0.7835616438356164,0,1.0,0.0,2574,723168.3200000001,0
1,5,6,0,2,1964.0,0.0356164383561643,0,1.0,0.0,2575,146990.0,1
1,1,4,1,1,1975.0,0.7890410958904109,0,1.0,0.0,2576,21378.565,1
1,1,4,1,1,1990.0,0.7890410958904109,0,1.0,0.0,2577,37305.0,1
1,1,4,1,1,1974.0,0.7890410958904109,0,1.0,0.0,2578,21378.565,1
1,1,4,1,1,1987.0,0.7890410958904109,0,1.0,0.0,2579,499783.095,1
1,1,4,1,1,1995.0,0.7890410958904109,0,1.0,0.0,2580,95461.05,1
1,1,4,1,1,1987.0,0.7890410958904109,0,1.0,0.0,2581,499783.095,1
1,1,4,1,1,1972.0,0.7890410958904109,0,1.0,0.0,2582,45674.1425,1
1,1,31,1,1,1998.0,0.8027397260273973,0,1.0,0.0,2586,12190.0,0
1,1,31,0,1,2002.0,0.4493150684931506,0,1.0,0.0,2588,217645.0,0
1,5,22,0,2,1997.0,0.4027397260273972,0,1.0,0.0,2592,194755.0,1
1,1,8,0,2,1997.0,0.0410958904109589,0,1.0,0.0,2593,32847.33,0
1,3,8,1,2,1997.0,0.7068493150684931,0,1.0,0.0,2594,567629.9,0
1,1,22,1,2,1994.0,0.7041095890410959,0,1.0,0.0,2597,254315.0,0
1,1,4,1,1,1987.0,0.6931506849315069,0,0.0,1.0,2598,499783.095,1
1,1,124,1,1,1968.0,0.6876712328767123,0,1.0,0.0,2599,153237.5,1
1,1,56,0,1,1986.0,0.021917808219178,0,1.0,0.0,2600,200994.3925,1
1,1,90,0,2,1987.0,0.3315068493150685,0,1.0,0.0,2601,287197.27,1
1,1,31,1,1,1965.0,0.684931506849315,0,1.0,0.0,2602,110043.75,1
1,1,31,1,1,1980.0,0.6821917808219178,0,1.0,0.0,2603,65832.5,1
1,1,78,0,2,1989.0,0.3808219178082191,0,1.0,0.0,2604,297471.66000000003,1
1,1,1,1,1,1991.0,0.6712328767123288,0,1.0,0.0,2606,63360.0,1
1,1,31,1,1,1980.0,0.663013698630137,0,1.0,0.0,2607,34440.0,1
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,2614,280.0,0
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,2615,12190.0,0
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,2616,12190.0,0
1,1,31,1,1,1998.0,0.6054794520547945,0,1.0,0.0,2617,24100.0,0
1,1,24,1,1,1978.7142857142856,0.5342465753424658,0,1.0,0.0,2637,291125.0,1
1,1,104,0,3,1965.0,0.3095890410958904,0,1.0,0.0,2642,463231.25,1
1,1,54,1,1,1986.0,0.4520547945205479,1,1.0,0.0,2643,303625.0,1
0,1,143,1,2,1996.0,0.3506849315068493,0,1.0,0.0,2701,130716.66,0
1,1,31,1,1,1980.0,0.3424657534246575,0,1.0,0.0,2705,97225.0,1
0,1,33,1,2,1989.0,0.3342465753424657,0,1.0,0.0,2709,351189.05,1
1,1,38,1,2,1965.0,0.3342465753424657,0,1.0,0.0,2715,46191.67,1
1,1,8,1,2,1988.0,0.2657534246575342,0,1.0,0.0,2734,135412.5,0
1,1,78,1,2,1984.0,0.2630136986301369,0,1.0,0.0,2737,160458.34,1
1,1,198,1,2,1981.0,0.2383561643835616,0,1.0,0.0,2771,797522.5700000001,1
1,1,111,1,2,1996.0,0.1863013698630137,0,1.0,0.0,2831,63416.67,0
0,1,17,0,2,1993.0,0.1397260273972602,0,1.0,0.0,2836,74350.0,0
1,1,8,1,2,1994.0,0.1123287671232876,0,1.0,0.0,2890,96283.34,0
1,1,201,1,2,1997.0,0.073972602739726,0,1.0,0.0,2972,54481.67,0
1,1,8,1,2,1990.0,0.0657534246575342,0,1.0,0.0,2973,71108.33499999999,0
1,1,104,1,3,1979.0,0.0328767123287671,0,1.0,0.0,3041,27841.66,1
