,Employee_No,Gender,Religion_ID,Designation_ID,Status,Employment_Category,Year_of_Birth,ages_in_the_company,reported,Employment_Type_Contarct Basis,Employment_Type_Permanant,Net Salary,Marital_Status
503,1178,1,3,8,0,2,0.7166666666666686,0.04628871047026053,0,1.0,0.0,0.07110864206427035,1
504,1179,1,1,64,0,2,0.4833333333333343,0.017696214976241194,0,1.0,0.0,0.23262894247419125,1
505,1193,1,1,62,0,1,0.18333333333333712,0.07733901359986892,0,1.0,0.0,0.1094043214166231,1
506,1208,1,1,24,0,2,0.56666666666667,0.0404718990660331,0,1.0,0.0,0.03823619884423099,1
507,1212,0,1,138,1,2,0.8000000000000043,0.07414386367360315,0,1.0,0.0,0.1306207776876737,1
508,1215,0,1,17,0,2,0.7166666666666686,0.07307881369818123,0,1.0,0.0,0.05481783633908845,1
509,1217,1,4,104,0,3,0.6500000000000057,0.071931836801573,0,1.0,0.0,0.11616003664705526,1
510,1221,1,3,140,0,2,0.8000000000000043,0.013026380468621989,0,1.0,0.0,0.02151843974128618,0
511,1222,1,1,8,0,2,0.7666666666666728,0.06398492544650172,0,1.0,0.0,0.19961190411920557,0
512,1223,1,1,93,0,2,0.8666666666666671,0.017778141897427494,0,1.0,0.0,0.12948646793507568,0
513,1280,1,3,30,0,1,0.21666666666666856,0.0717679829592004,0,1.0,0.0,0.015601357922106165,1
514,1288,1,3,36,0,2,0.5500000000000043,0.005325249877109618,0,1.0,0.0,0.026737201785089974,1
515,1297,1,4,31,0,1,0.7833333333333385,0.07086678682615108,0,1.0,0.0,0.03134527341983511,1
516,1298,1,4,1,0,1,0.5166666666666728,0.0715222021956415,0,1.0,0.0,0.05411238152722855,1
517,1299,1,3,31,0,1,0.7666666666666728,0.07078485990496478,0,1.0,0.0,0.03134527341983511,1
518,1300,1,4,84,0,2,0.75,0.06914632148123873,0,1.0,0.0,0.24667490658202068,0
519,1302,1,1,22,0,2,0.7666666666666728,0.013354088153367197,1,1.0,0.0,0.297651350699865,0
520,1304,1,1,7,0,2,0.56666666666667,0.03113223005079469,0,1.0,0.0,0.042827411703589495,1
521,1306,0,1,177,1,2,0.8833333333333329,0.06234638702277569,0,1.0,0.0,0.057292708621875736,0
522,1310,1,1,33,0,2,0.7833333333333385,0.011797476650827463,0,1.0,0.0,0.10638011574391526,0
523,1323,1,1,24,0,2,0.4833333333333343,0.006799934458463052,0,1.0,0.0,0.04427908444328443,1
524,1324,1,1,70,0,2,0.8666666666666671,0.06726200229395381,0,1.0,0.0,0.025872692086199037,0
525,1325,1,1,8,0,2,0.6000000000000014,0.025069637883008356,0,1.0,0.0,0.06405405099945613,1
526,1326,1,1,144,0,2,0.3500000000000014,0.06693429460920858,0,1.0,0.0,0.0159712202714458,1
527,1329,1,1,24,0,2,0.6166666666666671,0.07381615598885795,0,1.0,0.0,0.0785049609356335,1
528,1330,1,3,146,0,2,0.9833333333333343,0.026708176306734395,0,1.0,0.0,0.021022787927478186,0
529,1332,1,1,7,0,2,0.7000000000000028,0.06586924463378666,0,1.0,0.0,0.2810670457678603,1
530,1334,1,1,33,0,2,0.8000000000000043,0.022529903326233003,0,1.0,0.0,0.028879807551138066,0
531,1335,1,1,48,0,2,0.6333333333333329,0.0028674422415205635,0,1.0,0.0,0.17025865152639522,0
532,1336,1,1,27,0,2,0.8500000000000014,0.06603309847615926,0,1.0,0.0,0.07576432196452136,0
533,1380,0,1,147,0,2,0.7833333333333385,0.0076192036703260696,1,1.0,0.0,0.1826515979149813,0
534,1381,1,1,176,0,2,0.6166666666666671,0.04653449123381943,0,1.0,0.0,0.14443990346540192,1
535,1382,1,1,8,0,2,0.7333333333333343,0.06414877928887433,0,1.0,0.0,0.11670489050813512,0
536,1383,1,1,27,0,2,0.8666666666666671,0.025970834016057678,0,1.0,0.0,0.0363521817838088,0
537,1384,1,1,27,0,2,0.8500000000000014,0.06414877928887433,0,1.0,0.0,0.07576432196452136,0
538,1385,1,1,40,0,2,0.8333333333333357,0.026216614779616582,0,1.0,0.0,0.02837559512509017,0
539,1386,1,5,22,0,2,0.6500000000000057,0.03555628379485499,0,1.0,0.0,0.07659615436540847,1
540,1388,1,1,80,1,2,0.36666666666666714,0.06341143699819761,0,1.0,0.0,0.17151876863771798,1
541,1389,1,1,43,0,2,0.75,0.06341143699819761,0,1.0,0.0,0.06724033688146931,1
542,1390,1,1,1,0,1,0.4166666666666714,0.023922660986400134,0,1.0,0.0,0.03257090352736139,0
543,1397,1,1,22,0,2,0.9000000000000057,0.004751761428805506,1,1.0,0.0,0.1676475920232473,0
544,1398,1,1,48,1,2,0.81666666666667,0.06234638702277569,0,1.0,0.0,0.15102600381165318,0
545,1399,1,1,95,1,2,0.8666666666666671,0.06218253318040308,0,1.0,0.0,0.21530818272061847,0
546,1430,1,1,24,0,2,0.8833333333333329,0.06169097165328528,0,1.0,0.0,0.0029391960255205594,0
547,1432,0,1,17,0,2,0.7833333333333385,0.019826314927085042,0,1.0,0.0,0.04851644911979001,0
548,1433,0,1,149,0,2,0.4000000000000057,0.0179419957398001,0,1.0,0.0,0.16734867443560045,1
549,1434,1,1,27,0,2,0.81666666666667,0.03055874160249058,0,1.0,0.0,0.07235323531173052,0
550,1435,1,1,8,0,2,0.6833333333333371,0.007373422906767163,0,1.0,0.0,0.0901757213826684,1
551,1436,1,5,36,1,2,0.6166666666666671,0.06087170244142225,1,1.0,0.0,0.3080974151195553,1
552,1437,0,1,120,0,3,0.5,0.014746845813534326,0,1.0,0.0,0.09610477565229987,1
553,1439,1,3,33,0,2,0.81666666666667,0.017614288055054893,0,1.0,0.0,0.02063488816773339,0
554,1440,1,1,89,0,2,0.7833333333333385,0.018187776503359007,0,1.0,0.0,0.04366475314953287,0
555,1441,1,1,22,0,2,0.75,0.011797476650827463,1,1.0,0.0,0.2500270042222643,0
556,1443,1,1,8,0,2,0.6500000000000057,0.008438472882189088,0,1.0,0.0,0.3205269922438491,0
557,1445,1,1,17,0,2,0.6666666666666714,0.0003277076847452073,0,1.0,0.0,0.12414835835909108,1
558,1446,1,3,22,0,2,0.7166666666666686,0.028674422415205635,0,1.0,0.0,0.14628196684532618,0
559,1538,1,1,6,0,2,0.30000000000000426,0.03268884155333443,0,1.0,0.0,0.44428336856684575,1
560,1539,1,1,153,1,1,0.8000000000000043,0.057266917909224974,0,1.0,0.0,0.08217484863922567,0
561,1543,1,1,17,0,2,0.8000000000000043,0.014419138128789121,0,1.0,0.0,0.02018233526683,0
562,1619,1,3,36,0,2,0.8000000000000043,0.009995084384728823,0,1.0,0.0,0.17428802768244323,0
563,1625,1,1,66,0,3,0.4833333333333343,0.014746845813534326,0,1.0,0.0,0.23262894247419125,1
564,1629,1,1,78,0,3,0.7333333333333343,0.01081435359659184,0,1.0,0.0,0.1243682477529747,1
565,1630,1,3,7,0,2,0.8333333333333357,0.031541864656726204,0,1.0,0.0,0.09700864794336864,0
566,1636,1,1,122,0,1,0.56666666666667,0.04186465672620023,0,1.0,0.0,0.14730800918927803,0
567,1637,1,1,55,0,1,0.8500000000000014,0.022284122562674098,0,1.0,0.0,0.07538280926134465,0
568,1644,1,1,134,0,1,0.10000000000000142,0.03301654923807963,0,1.0,0.0,0.03798592738895856,1
569,1657,1,1,48,1,2,0.5333333333333385,0.05325249877109618,0,1.0,0.0,0.3082491870442501,1
570,1683,1,1,108,0,2,0.6309523809523867,0.03678518761264952,0,1.0,0.0,0.21916819570502488,0
571,1685,1,1,22,1,2,0.6833333333333371,0.052105521874487956,1,1.0,0.0,0.18643569988508144,1
572,1715,1,1,104,0,3,0.7166666666666686,0.010486645911846634,0,1.0,0.0,0.3741420124593126,0
573,1716,1,1,9,0,2,0.81666666666667,0.009421595936424708,0,1.0,0.0,0.023039031612854588,0
574,1738,1,1,1,0,1,0.30000000000000426,0.015566115025397346,0,1.0,0.0,0.031023868716702978,1
575,1739,1,1,162,0,3,0.4000000000000057,0.01917089955759463,1,1.0,0.0,0.304410723516296,1
576,1740,1,1,163,0,3,0.4833333333333343,0.009339669015238408,0,1.0,0.0,0.23925664577351588,1
577,1741,0,1,161,0,2,0.7666666666666728,0.01032279206947403,0,1.0,0.0,0.032607877832791114,0
578,1760,1,1,27,0,2,0.38333333333333286,0.02171063411436998,0,1.0,0.0,0.06417118680155154,1
579,1761,1,1,27,0,2,0.28333333333333854,0.049156152711781094,0,1.0,0.0,0.03332210679501675,1
580,1771,1,1,31,0,1,0.5833333333333357,0.045551368179583815,0,1.0,0.0,0.14883941396348616,1
581,1772,1,3,30,0,1,0.13333333333333286,0.01482877273472063,0,1.0,0.0,0.04226802293454825,1
582,1773,1,3,30,0,1,0.7666666666666728,0.014664918892348026,0,1.0,0.0,0.04137271364162025,1
583,1784,1,1,43,0,1,0.56666666666667,0.024414222513517943,0,1.0,0.0,0.0322681160085403,1
584,1800,1,5,8,0,2,0.7833333333333385,0.047435687366868755,0,1.0,0.0,0.21675789902161866,1
585,1803,1,3,122,1,1,0.6023809523809547,0.05685728330329346,0,1.0,0.0,0.02840057073515911,1
586,1804,1,3,122,1,1,0.6023809523809547,0.05685728330329346,0,1.0,0.0,0.028209698667379657,1
587,1814,1,1,122,0,1,0.5333333333333385,0.035310503031296084,0,1.0,0.0,0.15299965678100544,1
588,1815,1,1,122,0,1,0.5500000000000043,0.045551368179583815,0,1.0,0.0,0.20823233089335447,1
589,1816,1,1,24,0,1,0.36666666666666714,0.0270358839914796,0,1.0,0.0,0.0973691790344947,1
590,1820,1,1,122,0,1,0.7666666666666728,0.02842864165164673,0,1.0,0.0,0.11913167973114791,1
591,1822,1,1,55,0,1,0.4833333333333343,0.024332295592331642,0,1.0,0.0,0.06030960866618931,1
592,1825,1,1,31,0,1,0.21666666666666856,0.012370965099131576,0,1.0,0.0,0.03696714772718573,1
593,1827,1,1,31,0,1,0.5,0.01745043421268229,0,1.0,0.0,0.0709638488995537,1
594,1833,1,1,29,0,1,0.5547619047619037,0.034163526134687865,0,1.0,0.0,0.07807197957938004,1
595,1834,1,3,33,0,2,0.8000000000000043,0.01851548418810421,1,1.0,0.0,0.11242200880821626,0
596,1844,1,1,31,0,1,0.6166666666666671,0.02425036867114534,0,1.0,0.0,0.07180845779947778,1
597,1846,1,1,4,0,1,0.20000000000000284,0.016713091922005572,0,1.0,0.0,0.08081046169612628,1
598,1849,1,1,31,0,1,0.6833333333333371,0.02515156480419466,0,1.0,0.0,0.025259532269763473,1
599,1850,1,1,31,0,1,0.5333333333333385,0.02384073406521383,0,1.0,0.0,0.07003811937082335,1
600,1852,1,1,124,0,1,0.5166666666666728,0.024414222513517943,0,1.0,0.0,0.09814880315304242,1
601,1854,1,1,124,0,1,0.38333333333333286,0.024414222513517943,0,1.0,0.0,0.09301911633146959,1
602,1855,1,1,31,0,1,0.5833333333333357,0.024578076355890547,0,1.0,0.0,0.07832673891414613,1
603,1857,1,1,31,0,1,0.9500000000000028,0.021219072587252173,0,1.0,0.0,0.027529764643932298,0
604,1860,1,1,31,0,1,0.9333333333333371,0.02547927248893987,0,1.0,0.0,0.052053318079346676,0
605,1861,1,1,31,0,1,0.9333333333333371,0.017614288055054893,0,1.0,0.0,0.03281863877003319,0
606,1862,1,1,31,0,1,0.8000000000000043,0.03105030312960839,0,1.0,0.0,0.060449995072041095,1
607,1863,1,1,31,0,1,0.20000000000000284,0.03105030312960839,0,1.0,0.0,0.06899793817845074,1
608,1865,1,1,31,1,1,0.2666666666666728,0.047271833524496154,0,1.0,0.0,0.05833374873855335,1
609,1867,1,1,31,0,1,0.28333333333333854,0.02523349172538096,0,1.0,0.0,0.04889932417235051,1
610,1873,1,1,30,0,1,0.8666666666666671,0.016385384237260363,0,1.0,0.0,0.05614844489094299,1
611,1874,1,1,31,0,1,0.9166666666666714,0.020809437981320664,0,1.0,0.0,0.013932372561442618,0
612,1878,1,1,55,0,1,0.8666666666666671,0.024496149434704243,0,1.0,0.0,0.0735060262522913,1
613,1881,1,1,31,0,1,0.4166666666666714,0.011305915123709652,0,1.0,0.0,0.023661265010212217,1
614,1886,1,1,31,0,1,0.36666666666666714,0.025888907094871377,0,1.0,0.0,0.06234955389058222,1
615,1890,1,3,31,0,1,0.5333333333333385,0.023103391774537116,0,1.0,0.0,0.058637092172271844,1
616,1892,1,1,31,0,1,0.2666666666666728,0.024496149434704243,0,1.0,0.0,0.029793936829949123,0
617,1899,1,1,80,1,1,0.31666666666667,0.04628871047026053,0,1.0,0.0,0.11319319638136814,1
618,1902,1,1,31,0,1,0.31666666666667,0.025970834016057678,0,1.0,0.0,0.04778720806943352,1
619,1903,1,1,55,0,1,0.25,0.028756349336391943,0,1.0,0.0,0.08497743752583647,1
620,1904,0,1,31,0,1,0.8666666666666671,0.021792561035556286,0,1.0,0.0,0.022542432596410242,1
621,1906,1,1,31,0,1,0.4333333333333371,0.011961330493200067,0,1.0,0.0,0.02158763086585623,1
622,1909,1,1,31,0,1,0.2666666666666728,0.02474193019826315,0,1.0,0.0,0.037199773059791934,1
623,1916,1,1,31,0,1,0.3500000000000014,0.02203834179911519,0,1.0,0.0,0.05008005878363421,1
624,1917,1,1,31,0,1,0.6166666666666671,0.022693757168605604,0,1.0,0.0,0.054404504069262456,1
625,1918,1,1,90,0,2,0.7333333333333343,0.020891364902506964,0,1.0,0.0,0.12361842592190989,1
626,1920,1,1,124,0,1,0.46666666666666856,0.023185318695723416,0,1.0,0.0,0.09294515340520505,1
627,1926,1,1,31,1,1,0.21666666666666856,0.0449778797312797,0,1.0,0.0,0.12684427123292077,1
628,1931,1,1,33,1,2,0.8000000000000043,0.0451417335736523,1,1.0,0.0,0.3027794163018121,0
629,1932,1,1,124,0,1,0.38333333333333286,0.022284122562674098,0,1.0,0.0,0.04177473793438072,1
630,1935,1,1,31,0,1,0.9166666666666714,0.021874487956742586,0,1.0,0.0,0.04174372122336656,0
631,1936,1,1,24,0,1,0.7000000000000028,0.019662461084712438,0,1.0,0.0,0.03640049627596547,1
632,1938,1,1,124,0,1,0.4476190476190496,0.030149106996559073,0,1.0,0.0,0.11062467868327697,1
633,1941,1,1,31,0,1,0.9166666666666714,0.018843191872849416,0,1.0,0.0,0.018634379498444563,0
634,1947,0,1,125,0,1,0.8666666666666671,0.014091430444043913,0,1.0,0.0,0.011318713619321612,0
635,1952,1,1,167,0,3,0.7833333333333385,0.037276749139767335,0,1.0,0.0,0.1059433813656291,1
636,1954,1,1,31,0,1,0.13333333333333286,0.013927576601671309,0,1.0,0.0,0.039656057982028786,1
637,1955,1,1,139,0,1,0.81666666666667,0.022939537932164508,0,1.0,0.0,0.021578087262467256,0
638,1957,0,1,112,0,2,0.8666666666666671,0.041209241356709815,0,1.0,0.0,0.09492456593920257,0
639,1959,1,1,49,1,2,0.75,0.04391282975585777,1,1.0,0.0,0.17379690072959203,1
640,1960,1,1,24,0,2,0.4833333333333343,0.0070457152220219565,0,1.0,0.0,0.029558577254971977,1
641,1961,1,5,89,1,2,0.8000000000000043,0.04407668359823038,0,1.0,0.0,0.37947033864887303,0
642,1962,1,1,7,0,2,0.5500000000000043,0.0004096346059315091,0,1.0,0.0,0.05344073135152281,1
643,1964,1,1,6,1,2,0.6666666666666714,0.04374897591348517,1,1.0,0.0,0.4591175925613395,1
644,1965,1,1,31,0,1,0.46666666666666856,0.016713091922005572,0,1.0,0.0,0.031971071353058524,1
645,1967,1,1,7,0,2,0.38333333333333286,0.00016385384237260366,0,1.0,0.0,0.5852814657130981,1
646,1969,1,1,158,0,2,0.8000000000000043,0.01261674586269048,0,1.0,0.0,0.05491042480031698,0
647,1970,1,1,31,0,1,0.20000000000000284,0.02154678027199738,0,1.0,0.0,0.04339715051050608,1
648,1975,1,1,31,0,1,0.5333333333333385,0.028182860888087826,0,1.0,0.0,0.07836252742685478,1
649,1976,1,1,49,0,2,0.8333333333333357,0.01073242667540554,1,1.0,0.0,0.06422408938103745,0
650,1985,1,3,36,0,2,0.8000000000000043,0.01081435359659184,0,1.0,0.0,0.10166327327544518,0
651,1987,1,1,31,0,1,0.4095238095238116,0.01261674586269048,0,1.0,0.0,0.04397692441638617,1
652,1988,1,1,43,0,1,0.8000000000000043,0.016958872685564477,0,1.0,0.0,0.04912768828604354,1
653,1993,1,5,124,0,1,0.56666666666667,0.012370965099131576,0,1.0,0.0,0.08677282791338696,1
654,1996,0,1,125,0,1,0.7285714285714349,0.023185318695723416,0,1.0,0.0,0.02467975836388338,0
655,1998,0,1,125,0,1,0.7547619047619065,0.02154678027199738,0,1.0,0.0,0.0249183484486077,0
656,2000,1,1,78,0,2,0.6833333333333371,0.010568572833032934,0,1.0,0.0,0.10692252882842837,1
657,2001,1,1,33,0,2,0.7833333333333385,8.192692118630183e-05,0,1.0,0.0,0.10638011574391526,0
658,2002,1,1,36,0,2,0.75,0.014091430444043913,1,1.0,0.0,0.06397219074138723,0
659,2006,1,1,31,0,1,0.38333333333333286,0.03875143372112076,0,1.0,0.0,0.11518643998257712,1
660,2007,1,1,31,0,1,0.4166666666666714,0.02212026872030149,0,1.0,0.0,0.056603111699997044,1
661,2009,1,1,54,0,2,0.75,0.008684253645747993,0,1.0,0.0,0.04730873474172567,0
662,2010,1,1,36,1,2,0.81666666666667,0.04211043748975914,0,1.0,0.0,0.24691278208944126,0
663,2013,0,1,25,1,1,0.5714285714285765,0.04235621825331804,0,1.0,0.0,0.13376729656731548,1
664,2016,1,3,31,0,1,0.8500000000000014,0.016467311158446664,0,1.0,0.0,0.050552071091847714,0
665,2017,1,1,6,1,2,0.3500000000000014,0.04178272980501393,1,1.0,0.0,1.0,1
666,2018,1,1,22,0,2,0.8333333333333357,0.0003277076847452073,0,1.0,0.0,0.2930577376242541,0
667,2019,1,1,22,1,2,0.7333333333333343,0.04178272980501393,1,1.0,0.0,0.2175433065638201,1
668,2020,1,5,31,0,1,0.30000000000000426,0.023103391774537116,0,1.0,0.0,0.06256786381810497,1
669,2023,1,1,31,0,1,0.38333333333333286,0.021874487956742586,0,1.0,0.0,0.049516986183684816,1
670,2024,1,1,31,0,1,0.6333333333333329,0.014746845813534326,0,1.0,0.0,0.03314374161947854,1
671,2027,0,1,170,0,2,0.8333333333333357,0.027609372439783713,0,1.0,0.0,0.17927888489846708,0
672,2031,1,3,29,0,1,0.6500000000000057,0.005816811404227429,0,1.0,0.0,0.0210755688260209,1
673,2033,1,1,124,0,1,0.8333333333333357,0.01925282647878093,0,1.0,0.0,0.08254978341376655,1
674,2034,1,1,124,0,1,0.7333333333333343,0.02171063411436998,0,1.0,0.0,0.07879198957935855,1
675,2036,1,1,168,1,2,0.6000000000000014,0.04112731443552351,0,1.0,0.0,0.17410256803073573,1
676,2040,1,1,158,0,2,0.81666666666667,0.020809437981320664,0,1.0,0.0,0.10943927247813436,0
677,2043,1,1,31,0,1,0.7833333333333385,0.006144519088972637,0,1.0,0.0,0.02022050968038589,0
678,2044,1,1,124,0,1,0.28333333333333854,0.02146485335081108,0,1.0,0.0,0.09752131123021746,1
679,2045,1,1,124,0,1,0.36666666666666714,0.023758807144027526,0,1.0,0.0,0.10420183360249835,1
680,2048,1,1,31,0,1,0.75,0.01835163034573161,0,1.0,0.0,0.04515675238534792,1
681,2049,1,1,31,0,1,0.75,0.021382926429624773,0,1.0,0.0,0.057539577782539986,0
682,2050,1,1,124,0,1,0.4833333333333343,0.01835163034573161,0,1.0,0.0,0.08643283704265481,1
683,2053,1,1,31,0,1,0.46666666666666856,0.03817794527281665,0,1.0,0.0,0.11685254794681887,1
684,2054,1,1,31,0,1,0.3333333333333357,0.020481730296575455,0,1.0,0.0,0.05696696157920163,1
685,2057,1,1,31,0,1,0.5333333333333385,0.02105521874487957,0,0.0,1.0,0.05608417826572165,1
686,2059,1,1,124,0,1,0.15000000000000568,0.018187776503359007,0,1.0,0.0,0.059716712305649386,1
687,2060,1,1,124,0,1,0.4833333333333343,0.018105849582172703,0,1.0,0.0,0.07617346339950917,1
688,2062,1,1,31,0,1,0.3500000000000014,0.018187776503359007,0,1.0,0.0,0.051741838723739074,1
689,2063,1,1,22,0,2,0.8000000000000043,0.020481730296575455,1,1.0,0.0,0.10910965073248433,1
690,2065,1,1,122,0,1,0.5333333333333385,0.01704079960675078,0,1.0,0.0,0.03920989452359431,1
691,2068,1,1,129,1,1,0.8500000000000014,0.040881533671964614,0,1.0,0.0,0.12537076750047357,0
692,2070,0,1,31,0,1,0.7000000000000028,0.005816811404227429,0,1.0,0.0,0.005031125257573207,1
693,2073,1,1,124,0,1,0.15000000000000568,0.020891364902506964,0,1.0,0.0,0.10104051497990114,1
694,2079,1,1,24,0,1,0.5,0.017778141897427494,0,1.0,0.0,0.05899959163159688,1
695,2080,1,1,31,0,1,0.9500000000000028,0.012534818941504178,0,1.0,0.0,0.02337824945171223,0
696,2085,1,1,24,0,1,0.6666666666666714,0.013763722759298706,0,1.0,0.0,0.027807734022140363,1
697,2086,1,1,24,0,1,0.5166666666666728,0.01851548418810421,0,1.0,0.0,0.05041169900140101,1
698,2088,1,1,56,1,1,0.9333333333333371,0.03998033753891529,0,1.0,0.0,0.026402438423114134,0
699,2089,1,3,31,1,1,0.9333333333333371,0.0403080452236605,0,1.0,0.0,0.09198764606309028,0
700,2093,1,1,31,0,1,0.4333333333333371,0.005489103719482222,0,1.0,0.0,0.0012979300609002862,1
701,2094,1,1,22,1,2,0.7166666666666686,0.03998033753891529,1,1.0,0.0,0.25885292982933666,0
702,2096,1,1,31,0,1,0.8000000000000043,0.006472226773717844,0,1.0,0.0,0.0005821598067273342,1
703,2097,1,3,31,1,1,0.9333333333333371,0.0403080452236605,0,1.0,0.0,0.11173601936841861,0
704,2101,1,1,124,0,1,0.5809523809523824,0.017860068818613798,0,1.0,0.0,0.07629275844187133,0
705,2102,1,1,31,0,1,0.3333333333333357,0.01728658037030968,0,1.0,0.0,0.048306141503708905,1
706,2105,1,1,31,0,1,0.8119047619047635,0.01712272652793708,0,1.0,0.0,0.04451255915659226,0
707,2106,1,1,31,0,1,0.6500000000000057,0.019662461084712438,0,1.0,0.0,0.05128851756276288,0
708,2107,1,1,78,0,2,0.6500000000000057,0.02023594953301655,0,1.0,0.0,0.15714001072906209,0
709,2110,1,1,83,0,2,0.7833333333333385,0.008848107488120597,0,1.0,0.0,0.11956464438609543,0
710,2111,1,1,33,0,2,0.8000000000000043,0.009585449778797314,0,1.0,0.0,0.13459900728725935,0
711,2112,1,1,22,0,2,0.6666666666666714,0.0024578076355890547,0,1.0,0.0,0.1074926135909678,0
712,2116,1,1,124,0,1,0.75,0.017614288055054893,0,1.0,0.0,0.08541882918257647,1
713,2119,1,1,6,0,2,0.6000000000000014,0.029821399311813865,1,1.0,0.0,0.685602928632211,1
714,2120,1,1,31,0,1,0.38333333333333286,0.016549238079632968,0,1.0,0.0,0.04239507215466395,1
715,2121,1,1,43,0,1,0.75,0.016876945764378176,0,1.0,0.0,0.0853529854768951,1
716,2122,1,1,124,0,1,0.9000000000000057,0.01712272652793708,0,1.0,0.0,0.07337002990399843,0
717,2123,1,1,31,0,1,0.8500000000000014,0.01261674586269048,0,1.0,0.0,0.030495391679038617,0
718,2124,1,1,33,0,2,0.06666666666666998,0.015893822710142554,1,1.0,0.0,0.1984568465728399,1
719,2126,1,1,24,1,1,0.6833333333333371,0.03989841061772899,0,1.0,0.0,0.11204810951464308,1
720,2127,1,1,31,0,1,0.8833333333333329,0.004915615271178109,0,1.0,0.0,0.009106773574652635,0
721,2132,1,1,124,0,1,0.20000000000000284,0.016876945764378176,0,1.0,0.0,0.08028914236100364,1
722,2133,1,1,124,0,1,0.45000000000000284,0.01712272652793708,0,1.0,0.0,0.07587522579360377,1
723,2134,1,5,89,0,2,0.8000000000000043,8.192692118630183e-05,0,1.0,0.0,0.21156754589920299,0
724,2135,1,1,22,1,2,0.7833333333333385,0.03891528756349337,1,1.0,0.0,0.3127919995190214,0
725,2136,1,1,173,0,2,0.81666666666667,0.009585449778797314,0,1.0,0.0,0.14384940970701515,0
726,2137,1,1,31,0,1,0.5166666666666728,0.019416680321153533,0,1.0,0.0,0.06445869023954519,0
727,2138,1,1,31,0,1,0.46666666666666856,0.008848107488120597,0,1.0,0.0,0.0402596908963813,1
728,2140,1,1,41,1,1,0.36666666666666714,0.03989841061772899,0,1.0,0.0,0.05181302446141742,1
729,2142,1,1,41,0,1,0.5500000000000043,0.016958872685564477,0,1.0,0.0,0.03588106657431386,0
730,2146,1,3,31,1,1,0.8333333333333357,0.03875143372112076,0,1.0,0.0,0.15162748225754064,0
731,2147,1,1,1,0,1,0.595238095238102,0.01613960347370146,0,1.0,0.0,0.07468824012210029,0
732,2148,1,4,1,0,1,0.5547619047619037,0.01663116500081927,0,1.0,0.0,0.08948082537500797,0
733,2150,1,3,31,0,1,0.5452380952380977,0.015893822710142554,0,1.0,0.0,0.044065202747734164,0
734,2153,1,1,31,0,1,0.5452380952380977,0.01622153039488776,0,1.0,0.0,0.03531491139046983,0
735,2158,1,1,30,1,1,0.4000000000000057,0.039324922169424875,0,1.0,0.0,0.09957122952015185,1
736,2159,1,1,43,0,1,0.8000000000000043,0.008766180566934295,0,1.0,0.0,0.030620651473518883,1
737,2160,1,1,31,0,1,0.81666666666667,0.020072095690643946,0,1.0,0.0,0.07712782373840645,0
738,2161,1,1,7,0,2,0.9000000000000057,0.03801409143044405,0,1.0,0.0,0.1500667452183165,0
739,2162,1,1,158,0,2,0.81666666666667,0.011469768966082254,0,1.0,0.0,0.05958548775905101,0
740,2163,0,1,17,0,2,0.7166666666666686,0.011305915123709652,0,1.0,0.0,0.061119223558386886,1
741,2165,1,1,158,0,2,0.8333333333333357,0.008274619039816484,0,1.0,0.0,0.026563186106796297,0
742,2166,1,1,195,1,1,0.8833333333333329,0.037768310666885144,0,1.0,0.0,0.10550840062446565,0
743,2168,1,1,129,1,1,0.3333333333333357,0.03891528756349337,0,1.0,0.0,0.11417838255921178,1
744,2193,1,1,31,0,1,0.5833333333333357,0.007127642143208259,0,1.0,0.0,0.02370153901651368,1
745,2195,1,1,31,0,1,0.4000000000000057,0.0019662461084712438,0,1.0,0.0,0.010602943365148661,1
746,2196,1,1,31,0,1,0.9166666666666714,0.0135179419957398,0,1.0,0.0,0.027405650081858707,0
747,2197,1,1,17,0,2,0.8666666666666671,0.0025397345567753564,0,1.0,0.0,0.013409020438798134,0
748,2200,1,1,31,0,1,0.25,0.014337211207602818,0,1.0,0.0,0.04556832028149737,1
749,2204,1,1,31,0,1,0.36666666666666714,0.014746845813534326,0,1.0,0.0,0.042275777112301786,1
