,Gender,Religion_ID,Designation_ID,Status,Employment_Category,Year_of_Birth,ages_in_the_company,reported,Marital_Status_Married,Marital_Status_Single,Employment_Type_Contarct Basis,Employment_Type_Permanant
496,1,1,1,0,1,1969.0,0.1589041095890411,0,1.0,0.0,1.0,0.0
497,1,3,33,0,2,1982.0,2.0794520547945203,1,1.0,0.0,1.0,0.0
498,1,1,8,0,2,1992.0,2.5342465753424657,0,0.0,1.0,1.0,0.0
499,1,4,27,0,2,1995.0,2.526027397260274,0,0.0,1.0,1.0,0.0
500,1,1,24,0,2,1995.0,2.5232876712328767,0,1.0,0.0,1.0,0.0
501,1,1,108,0,2,1991.0,2.504109589041096,0,0.0,1.0,1.0,0.0
502,1,3,6,0,2,1953.0,0.3835616438356164,0,1.0,0.0,1.0,0.0
503,1,3,8,0,2,1989.0,1.547945205479452,0,1.0,0.0,1.0,0.0
504,1,1,64,0,2,1975.0,0.5917808219178082,0,1.0,0.0,1.0,0.0
505,1,1,62,0,1,1957.0,2.5863013698630137,0,1.0,0.0,1.0,0.0
506,1,1,24,0,2,1980.0,1.3534246575342466,0,1.0,0.0,1.0,0.0
507,0,1,138,1,2,1994.0,2.4794520547945207,0,1.0,0.0,1.0,0.0
508,0,1,17,0,2,1989.0,2.4438356164383563,0,1.0,0.0,1.0,0.0
509,1,4,104,0,3,1985.0,2.4054794520547946,0,1.0,0.0,1.0,0.0
510,1,3,140,0,2,1994.0,0.43561643835616437,0,0.0,1.0,1.0,0.0
511,1,1,8,0,2,1992.0,2.1397260273972605,0,0.0,1.0,1.0,0.0
512,1,1,93,0,2,1998.0,0.5945205479452055,0,0.0,1.0,1.0,0.0
513,1,3,30,0,1,1959.0,2.4,0,1.0,0.0,1.0,0.0
514,1,3,36,0,2,1979.0,0.1780821917808219,0,1.0,0.0,1.0,0.0
515,1,4,31,0,1,1993.0,2.3698630136986303,0,1.0,0.0,1.0,0.0
516,1,4,1,0,1,1977.0,2.3917808219178083,0,1.0,0.0,1.0,0.0
517,1,3,31,0,1,1992.0,2.367123287671233,0,1.0,0.0,1.0,0.0
518,1,4,84,0,2,1991.0,2.3123287671232875,0,0.0,1.0,1.0,0.0
519,1,1,22,0,2,1992.0,0.4465753424657534,1,0.0,1.0,1.0,0.0
520,1,1,7,0,2,1980.0,1.0410958904109588,0,1.0,0.0,1.0,0.0
521,0,1,177,1,2,1999.0,2.084931506849315,0,0.0,1.0,1.0,0.0
522,1,1,33,0,2,1993.0,0.39452054794520547,0,0.0,1.0,1.0,0.0
523,1,1,24,0,2,1975.0,0.2273972602739726,0,1.0,0.0,1.0,0.0
524,1,1,70,0,2,1998.0,2.249315068493151,0,0.0,1.0,1.0,0.0
525,1,1,8,0,2,1982.0,0.8383561643835616,0,1.0,0.0,1.0,0.0
526,1,1,144,0,2,1967.0,2.2383561643835614,0,1.0,0.0,1.0,0.0
527,1,1,24,0,2,1983.0,2.4684931506849317,0,1.0,0.0,1.0,0.0
528,1,3,146,0,2,2005.0,0.8931506849315068,0,0.0,1.0,1.0,0.0
529,1,1,7,0,2,1988.0,2.202739726027397,0,1.0,0.0,1.0,0.0
530,1,1,33,0,2,1994.0,0.7534246575342466,0,0.0,1.0,1.0,0.0
531,1,1,48,0,2,1984.0,0.0958904109589041,0,0.0,0.0,1.0,0.0
532,1,1,27,0,2,1997.0,2.208219178082192,0,0.0,1.0,1.0,0.0
533,0,1,147,0,2,1993.0,0.2547945205479452,1,0.0,1.0,1.0,0.0
534,1,1,176,0,2,1983.0,1.5561643835616439,0,1.0,0.0,1.0,0.0
535,1,1,8,0,2,1990.0,2.1452054794520548,0,0.0,1.0,1.0,0.0
536,1,1,27,0,2,1998.0,0.8684931506849315,0,0.0,1.0,1.0,0.0
537,1,1,27,0,2,1997.0,2.1452054794520548,0,0.0,1.0,1.0,0.0
538,1,1,40,0,2,1996.0,0.8767123287671232,0,0.0,1.0,1.0,0.0
539,1,5,22,0,2,1985.0,1.189041095890411,0,1.0,0.0,1.0,0.0
540,1,1,80,1,2,1968.0,2.1205479452054794,0,1.0,0.0,1.0,0.0
541,1,1,43,0,2,1991.0,2.1205479452054794,0,1.0,0.0,1.0,0.0
542,1,1,1,0,1,1971.0,0.8,0,0.0,0.0,1.0,0.0
543,1,1,22,0,2,2000.0,0.1589041095890411,1,0.0,1.0,1.0,0.0
544,1,1,48,1,2,1995.0,2.084931506849315,0,0.0,1.0,1.0,0.0
545,1,1,95,1,2,1998.0,2.0794520547945203,0,0.0,1.0,1.0,0.0
546,1,1,24,0,2,1999.0,2.063013698630137,0,0.0,1.0,1.0,0.0
547,0,1,17,0,2,1993.0,0.663013698630137,0,0.0,1.0,1.0,0.0
548,0,1,149,0,2,1970.0,0.6,0,1.0,0.0,1.0,0.0
549,1,1,27,0,2,1995.0,1.021917808219178,0,0.0,1.0,1.0,0.0
550,1,1,8,0,2,1987.0,0.2465753424657534,0,1.0,0.0,1.0,0.0
551,1,5,36,1,2,1983.0,2.0356164383561643,1,1.0,0.0,1.0,0.0
552,0,1,120,0,3,1976.0,0.4931506849315068,0,1.0,0.0,1.0,0.0
553,1,3,33,0,2,1995.0,0.589041095890411,0,0.0,1.0,1.0,0.0
554,1,1,89,0,2,1993.0,0.6082191780821918,0,0.0,1.0,1.0,0.0
555,1,1,22,0,2,1991.0,0.39452054794520547,1,0.0,1.0,1.0,0.0
556,1,1,8,0,2,1985.0,0.2821917808219178,0,0.0,0.0,1.0,0.0
557,1,1,17,0,2,1986.0,0.010958904109589041,0,1.0,0.0,1.0,0.0
558,1,3,22,0,2,1989.0,0.958904109589041,0,0.0,0.0,1.0,0.0
559,1,1,6,0,2,1964.0,1.093150684931507,0,1.0,0.0,1.0,0.0
560,1,1,153,1,1,1994.0,1.915068493150685,0,0.0,0.0,1.0,0.0
561,1,1,17,0,2,1994.0,0.4821917808219178,0,0.0,1.0,1.0,0.0
562,1,3,36,0,2,1994.0,0.33424657534246577,0,0.0,0.0,1.0,0.0
563,1,1,66,0,3,1975.0,0.4931506849315068,0,1.0,0.0,1.0,0.0
564,1,1,78,0,3,1990.0,0.36164383561643837,0,1.0,0.0,1.0,0.0
565,1,3,7,0,2,1996.0,1.0547945205479452,0,0.0,0.0,1.0,0.0
566,1,1,122,0,1,1980.0,1.4,0,0.0,0.0,1.0,0.0
567,1,1,55,0,1,1997.0,0.7452054794520548,0,0.0,0.0,1.0,0.0
568,1,1,134,0,1,1952.0,1.104109589041096,0,1.0,0.0,1.0,0.0
569,1,1,48,1,2,1978.0,1.7808219178082192,0,1.0,0.0,1.0,0.0
570,1,1,108,0,2,1983.857142857143,1.2301369863013698,0,0.0,0.0,1.0,0.0
571,1,1,22,1,2,1987.0,1.7424657534246575,1,1.0,0.0,1.0,0.0
572,1,1,104,0,3,1989.0,0.3506849315068493,0,0.0,0.0,1.0,0.0
573,1,1,9,0,2,1995.0,0.3150684931506849,0,0.0,1.0,1.0,0.0
574,1,1,1,0,1,1964.0,0.5205479452054794,0,1.0,0.0,1.0,0.0
575,1,1,162,0,3,1970.0,0.6410958904109589,1,1.0,0.0,1.0,0.0
576,1,1,163,0,3,1975.0,0.31232876712328766,0,1.0,0.0,1.0,0.0
577,0,1,161,0,2,1992.0,0.3452054794520548,0,0.0,1.0,1.0,0.0
578,1,1,27,0,2,1969.0,0.726027397260274,0,1.0,0.0,1.0,0.0
579,1,1,27,0,2,1963.0,1.643835616438356,0,1.0,0.0,1.0,0.0
580,1,1,31,0,1,1981.0,1.5232876712328767,0,1.0,0.0,1.0,0.0
581,1,3,30,0,1,1954.0,0.4958904109589041,0,1.0,0.0,1.0,0.0
582,1,3,30,0,1,1992.0,0.4904109589041096,0,1.0,0.0,1.0,0.0
583,1,1,43,0,1,1980.0,0.8164383561643835,0,1.0,0.0,1.0,0.0
584,1,5,8,0,2,1993.0,1.5863013698630137,0,1.0,0.0,1.0,0.0
585,1,3,122,1,1,1982.142857142857,1.9013698630136986,0,1.0,0.0,1.0,0.0
586,1,3,122,1,1,1982.142857142857,1.9013698630136986,0,1.0,0.0,1.0,0.0
587,1,1,122,0,1,1978.0,1.180821917808219,0,1.0,0.0,1.0,0.0
588,1,1,122,0,1,1979.0,1.5232876712328767,0,1.0,0.0,1.0,0.0
589,1,1,24,0,1,1968.0,0.9041095890410958,0,1.0,0.0,1.0,0.0
590,1,1,122,0,1,1992.0,0.9506849315068493,0,1.0,0.0,1.0,0.0
591,1,1,55,0,1,1975.0,0.8136986301369863,0,1.0,0.0,1.0,0.0
592,1,1,31,0,1,1959.0,0.4136986301369863,0,1.0,0.0,1.0,0.0
593,1,1,31,0,1,1976.0,0.5835616438356165,0,1.0,0.0,1.0,0.0
594,1,1,29,0,1,1979.2857142857142,1.1424657534246576,0,1.0,0.0,1.0,0.0
595,1,3,33,0,2,1994.0,0.6191780821917808,1,0.0,0.0,1.0,0.0
596,1,1,31,0,1,1983.0,0.810958904109589,0,1.0,0.0,1.0,0.0
597,1,1,4,0,1,1958.0,0.5589041095890411,0,1.0,0.0,1.0,0.0
598,1,1,31,0,1,1987.0,0.8410958904109589,0,1.0,0.0,1.0,0.0
599,1,1,31,0,1,1978.0,0.7972602739726027,0,1.0,0.0,1.0,0.0
600,1,1,124,0,1,1977.0,0.8164383561643835,0,1.0,0.0,1.0,0.0
601,1,1,124,0,1,1969.0,0.8164383561643835,0,1.0,0.0,1.0,0.0
602,1,1,31,0,1,1981.0,0.821917808219178,0,1.0,0.0,1.0,0.0
603,1,1,31,0,1,2003.0,0.7095890410958904,0,0.0,1.0,1.0,0.0
604,1,1,31,0,1,2002.0,0.852054794520548,0,0.0,1.0,1.0,0.0
605,1,1,31,0,1,2002.0,0.589041095890411,0,0.0,1.0,1.0,0.0
606,1,1,31,0,1,1994.0,1.0383561643835617,0,1.0,0.0,1.0,0.0
607,1,1,31,0,1,1958.0,1.0383561643835617,0,1.0,0.0,1.0,0.0
608,1,1,31,1,1,1962.0,1.5808219178082192,0,1.0,0.0,1.0,0.0
609,1,1,31,0,1,1963.0,0.8438356164383561,0,1.0,0.0,1.0,0.0
610,1,1,30,0,1,1998.0,0.547945205479452,0,1.0,0.0,1.0,0.0
611,1,1,31,0,1,2001.0,0.6958904109589041,0,0.0,1.0,1.0,0.0
612,1,1,55,0,1,1998.0,0.8191780821917808,0,1.0,0.0,1.0,0.0
613,1,1,31,0,1,1971.0,0.3780821917808219,0,1.0,0.0,1.0,0.0
614,1,1,31,0,1,1968.0,0.8657534246575342,0,1.0,0.0,1.0,0.0
615,1,3,31,0,1,1978.0,0.7726027397260274,0,1.0,0.0,1.0,0.0
616,1,1,31,0,1,1962.0,0.8191780821917808,0,0.0,0.0,1.0,0.0
617,1,1,80,1,1,1965.0,1.547945205479452,0,1.0,0.0,1.0,0.0
618,1,1,31,0,1,1965.0,0.8684931506849315,0,1.0,0.0,1.0,0.0
619,1,1,55,0,1,1961.0,0.9616438356164384,0,1.0,0.0,1.0,0.0
620,0,1,31,0,1,1998.0,0.7287671232876712,0,1.0,0.0,1.0,0.0
621,1,1,31,0,1,1972.0,0.4,0,1.0,0.0,1.0,0.0
622,1,1,31,0,1,1962.0,0.8273972602739726,0,1.0,0.0,1.0,0.0
623,1,1,31,0,1,1967.0,0.736986301369863,0,1.0,0.0,1.0,0.0
624,1,1,31,0,1,1983.0,0.7589041095890411,0,1.0,0.0,1.0,0.0
625,1,1,90,0,2,1990.0,0.6986301369863014,0,1.0,0.0,1.0,0.0
626,1,1,124,0,1,1974.0,0.7753424657534247,0,1.0,0.0,1.0,0.0
627,1,1,31,1,1,1959.0,1.5041095890410958,0,1.0,0.0,1.0,0.0
628,1,1,33,1,2,1994.0,1.5095890410958903,1,0.0,0.0,1.0,0.0
629,1,1,124,0,1,1969.0,0.7452054794520548,0,1.0,0.0,1.0,0.0
630,1,1,31,0,1,2001.0,0.7315068493150685,0,0.0,1.0,1.0,0.0
631,1,1,24,0,1,1988.0,0.6575342465753424,0,1.0,0.0,1.0,0.0
632,1,1,124,0,1,1972.857142857143,1.0082191780821919,0,1.0,0.0,1.0,0.0
633,1,1,31,0,1,2001.0,0.6301369863013698,0,0.0,1.0,1.0,0.0
634,0,1,125,0,1,1998.0,0.4712328767123288,0,0.0,1.0,1.0,0.0
635,1,1,167,0,3,1993.0,1.2465753424657535,0,1.0,0.0,1.0,0.0
636,1,1,31,0,1,1954.0,0.4657534246575342,0,1.0,0.0,1.0,0.0
637,1,1,139,0,1,1995.0,0.7671232876712328,0,0.0,1.0,1.0,0.0
638,0,1,112,0,2,1998.0,1.378082191780822,0,0.0,1.0,1.0,0.0
639,1,1,49,1,2,1991.0,1.4684931506849315,1,1.0,0.0,1.0,0.0
640,1,1,24,0,2,1975.0,0.2356164383561644,0,1.0,0.0,1.0,0.0
641,1,5,89,1,2,1994.0,1.473972602739726,0,0.0,1.0,1.0,0.0
642,1,1,7,0,2,1979.0,0.0136986301369863,0,1.0,0.0,1.0,0.0
643,1,1,6,1,2,1986.0,1.463013698630137,1,1.0,0.0,1.0,0.0
644,1,1,31,0,1,1974.0,0.5589041095890411,0,1.0,0.0,1.0,0.0
645,1,1,7,0,2,1969.0,0.005479452054794521,0,1.0,0.0,1.0,0.0
646,1,1,158,0,2,1994.0,0.42191780821917807,0,0.0,1.0,1.0,0.0
647,1,1,31,0,1,1958.0,0.7205479452054795,0,1.0,0.0,1.0,0.0
648,1,1,31,0,1,1978.0,0.9424657534246575,0,1.0,0.0,1.0,0.0
649,1,1,49,0,2,1996.0,0.3589041095890411,1,0.0,1.0,1.0,0.0
650,1,3,36,0,2,1994.0,0.36164383561643837,0,0.0,1.0,1.0,0.0
651,1,1,31,0,1,1970.5714285714287,0.42191780821917807,0,1.0,0.0,1.0,0.0
652,1,1,43,0,1,1994.0,0.5671232876712329,0,1.0,0.0,1.0,0.0
653,1,5,124,0,1,1980.0,0.4136986301369863,0,1.0,0.0,1.0,0.0
654,0,1,125,0,1,1989.7142857142858,0.7753424657534247,0,0.0,1.0,1.0,0.0
655,0,1,125,0,1,1991.2857142857142,0.7205479452054795,0,0.0,1.0,1.0,0.0
656,1,1,78,0,2,1987.0,0.35342465753424657,0,1.0,0.0,1.0,0.0
657,1,1,33,0,2,1993.0,0.0027397260273972603,0,0.0,1.0,1.0,0.0
658,1,1,36,0,2,1991.0,0.4712328767123288,1,0.0,1.0,1.0,0.0
659,1,1,31,0,1,1969.0,1.295890410958904,0,1.0,0.0,1.0,0.0
660,1,1,31,0,1,1971.0,0.7397260273972602,0,1.0,0.0,1.0,0.0
661,1,1,54,0,2,1991.0,0.29041095890410956,0,0.0,0.0,1.0,0.0
662,1,1,36,1,2,1995.0,1.4082191780821918,0,0.0,1.0,1.0,0.0
663,0,1,25,1,1,1980.2857142857142,1.4164383561643836,0,1.0,0.0,1.0,0.0
664,1,3,31,0,1,1997.0,0.5506849315068493,0,0.0,1.0,1.0,0.0
665,1,1,6,1,2,1967.0,1.3972602739726028,1,1.0,0.0,1.0,0.0
666,1,1,22,0,2,1996.0,0.010958904109589041,0,0.0,1.0,1.0,0.0
667,1,1,22,1,2,1990.0,1.3972602739726028,1,1.0,0.0,1.0,0.0
668,1,5,31,0,1,1964.0,0.7726027397260274,0,1.0,0.0,1.0,0.0
669,1,1,31,0,1,1969.0,0.7315068493150685,0,1.0,0.0,1.0,0.0
670,1,1,31,0,1,1984.0,0.4931506849315068,0,1.0,0.0,1.0,0.0
671,0,1,170,0,2,1996.0,0.9232876712328767,0,0.0,1.0,1.0,0.0
672,1,3,29,0,1,1985.0,0.19452054794520549,0,1.0,0.0,1.0,0.0
673,1,1,124,0,1,1996.0,0.6438356164383562,0,1.0,0.0,1.0,0.0
674,1,1,124,0,1,1990.0,0.726027397260274,0,1.0,0.0,1.0,0.0
675,1,1,168,1,2,1982.0,1.3753424657534246,0,1.0,0.0,1.0,0.0
676,1,1,158,0,2,1995.0,0.6958904109589041,0,0.0,0.0,1.0,0.0
677,1,1,31,0,1,1993.0,0.2054794520547945,0,0.0,1.0,1.0,0.0
678,1,1,124,0,1,1963.0,0.7178082191780822,0,1.0,0.0,1.0,0.0
679,1,1,124,0,1,1968.0,0.7945205479452054,0,1.0,0.0,1.0,0.0
680,1,1,31,0,1,1991.0,0.6136986301369863,0,1.0,0.0,1.0,0.0
681,1,1,31,0,1,1991.0,0.7150684931506849,0,0.0,1.0,1.0,0.0
682,1,1,124,0,1,1975.0,0.6136986301369863,0,1.0,0.0,1.0,0.0
683,1,1,31,0,1,1974.0,1.2767123287671234,0,1.0,0.0,1.0,0.0
684,1,1,31,0,1,1966.0,0.684931506849315,0,1.0,0.0,1.0,0.0
685,1,1,31,0,1,1978.0,0.7041095890410959,0,1.0,0.0,0.0,1.0
686,1,1,124,0,1,1955.0,0.6082191780821918,0,1.0,0.0,1.0,0.0
687,1,1,124,0,1,1975.0,0.6054794520547945,0,1.0,0.0,1.0,0.0
688,1,1,31,0,1,1967.0,0.6082191780821918,0,1.0,0.0,1.0,0.0
689,1,1,22,0,2,1994.0,0.684931506849315,1,1.0,0.0,1.0,0.0
690,1,1,122,0,1,1978.0,0.5698630136986301,0,1.0,0.0,1.0,0.0
691,1,1,129,1,1,1997.0,1.367123287671233,0,0.0,1.0,1.0,0.0
692,0,1,31,0,1,1988.0,0.19452054794520549,0,1.0,0.0,1.0,0.0
693,1,1,124,0,1,1955.0,0.6986301369863014,0,1.0,0.0,1.0,0.0
694,1,1,24,0,1,1976.0,0.5945205479452055,0,1.0,0.0,1.0,0.0
695,1,1,31,0,1,2003.0,0.4191780821917808,0,0.0,1.0,1.0,0.0
696,1,1,24,0,1,1986.0,0.4602739726027397,0,1.0,0.0,1.0,0.0
697,1,1,24,0,1,1977.0,0.6191780821917808,0,1.0,0.0,1.0,0.0
698,1,1,56,1,1,2002.0,1.336986301369863,0,0.0,1.0,1.0,0.0
699,1,3,31,1,1,2002.0,1.347945205479452,0,0.0,1.0,1.0,0.0
700,1,1,31,0,1,1972.0,0.18356164383561643,0,1.0,0.0,1.0,0.0
701,1,1,22,1,2,1989.0,1.336986301369863,1,0.0,0.0,1.0,0.0
702,1,1,31,0,1,1994.0,0.21643835616438356,0,1.0,0.0,1.0,0.0
703,1,3,31,1,1,2002.0,1.347945205479452,0,0.0,1.0,1.0,0.0
704,1,1,124,0,1,1980.857142857143,0.5972602739726027,0,0.0,1.0,1.0,0.0
705,1,1,31,0,1,1966.0,0.5780821917808219,0,1.0,0.0,1.0,0.0
706,1,1,31,0,1,1994.7142857142858,0.5726027397260274,0,0.0,1.0,1.0,0.0
707,1,1,31,0,1,1985.0,0.6575342465753424,0,0.0,1.0,1.0,0.0
708,1,1,78,0,2,1985.0,0.6767123287671233,0,0.0,0.0,1.0,0.0
709,1,1,83,0,2,1993.0,0.2958904109589041,0,0.0,0.0,1.0,0.0
710,1,1,33,0,2,1994.0,0.32054794520547947,0,0.0,0.0,1.0,0.0
711,1,1,22,0,2,1986.0,0.0821917808219178,0,0.0,0.0,1.0,0.0
712,1,1,124,0,1,1991.0,0.589041095890411,0,1.0,0.0,1.0,0.0
713,1,1,6,0,2,1982.0,0.9972602739726028,1,1.0,0.0,1.0,0.0
714,1,1,31,0,1,1969.0,0.5534246575342465,0,1.0,0.0,1.0,0.0
715,1,1,43,0,1,1991.0,0.5643835616438356,0,1.0,0.0,1.0,0.0
716,1,1,124,0,1,2000.0,0.5726027397260274,0,0.0,1.0,1.0,0.0
717,1,1,31,0,1,1997.0,0.42191780821917807,0,0.0,1.0,1.0,0.0
718,1,1,33,0,2,1950.0,0.5315068493150685,1,1.0,0.0,1.0,0.0
719,1,1,24,1,1,1987.0,1.3342465753424657,0,1.0,0.0,1.0,0.0
720,1,1,31,0,1,1999.0,0.1643835616438356,0,0.0,1.0,1.0,0.0
721,1,1,124,0,1,1958.0,0.5643835616438356,0,1.0,0.0,1.0,0.0
722,1,1,124,0,1,1973.0,0.5726027397260274,0,1.0,0.0,1.0,0.0
723,1,5,89,0,2,1994.0,0.0027397260273972603,0,0.0,0.0,1.0,0.0
724,1,1,22,1,2,1993.0,1.3013698630136987,1,0.0,0.0,1.0,0.0
725,1,1,173,0,2,1995.0,0.32054794520547947,0,0.0,0.0,1.0,0.0
726,1,1,31,0,1,1977.0,0.6493150684931507,0,0.0,1.0,1.0,0.0
727,1,1,31,0,1,1974.0,0.2958904109589041,0,1.0,0.0,1.0,0.0
728,1,1,41,1,1,1968.0,1.3342465753424657,0,1.0,0.0,1.0,0.0
729,1,1,41,0,1,1979.0,0.5671232876712329,0,0.0,1.0,1.0,0.0
730,1,3,31,1,1,1996.0,1.295890410958904,0,0.0,1.0,1.0,0.0
731,1,1,1,0,1,1981.7142857142858,0.5397260273972603,0,0.0,0.0,1.0,0.0
732,1,4,1,0,1,1979.2857142857142,0.5561643835616439,0,0.0,0.0,1.0,0.0
733,1,3,31,0,1,1978.7142857142858,0.5315068493150685,0,0.0,0.0,1.0,0.0
734,1,1,31,0,1,1978.7142857142858,0.5424657534246575,0,0.0,0.0,1.0,0.0
735,1,1,30,1,1,1970.0,1.3150684931506849,0,1.0,0.0,1.0,0.0
736,1,1,43,0,1,1994.0,0.29315068493150687,0,1.0,0.0,1.0,0.0
737,1,1,31,0,1,1995.0,0.6712328767123288,0,0.0,1.0,1.0,0.0
738,1,1,7,0,2,2000.0,1.2712328767123289,0,0.0,1.0,1.0,0.0
739,1,1,158,0,2,1995.0,0.3835616438356164,0,0.0,0.0,1.0,0.0
740,0,1,17,0,2,1989.0,0.3780821917808219,0,1.0,0.0,1.0,0.0
741,1,1,158,0,2,1996.0,0.27671232876712326,0,0.0,0.0,1.0,0.0
742,1,1,195,1,1,1999.0,1.263013698630137,0,0.0,1.0,1.0,0.0
743,1,1,129,1,1,1966.0,1.3013698630136987,0,1.0,0.0,1.0,0.0
744,1,1,31,0,1,1981.0,0.23835616438356164,0,1.0,0.0,1.0,0.0
